dataset,repetition,seed,model,train_rows,ngram_range,min_df,C,affect_weight,scope,subset,manipulation_category,rows,detected_misleading,missed_misleading,misleading_recall,mean_probability_misleading,median_probability_misleading,std_probability_misleading
factors_finance,4,44,emotion_aware,522,1-2,2,1.0,0.25,overall,all,all,1123,349,774,0.3107747105966162,0.45688578110126804,0.45410602865958605,0.08624138245136886
factors_finance,4,44,emotion_aware,522,1-2,2,1.0,0.25,overall_non_sentiment,all,non_sentiment,917,263,654,0.28680479825517996,0.45170841727399064,0.4476734286539709,0.08726141645819632
factors_finance,4,44,emotion_aware,522,1-2,2,1.0,0.25,subset,hard_case,all,123,33,90,0.2682926829268293,0.44738312988049195,0.44055116953435675,0.08960081912927505
factors_finance,4,44,emotion_aware,522,1-2,2,1.0,0.25,subset_non_sentiment,hard_case,non_sentiment,70,13,57,0.18571428571428572,0.4289987953531354,0.42093343701533104,0.09001944481359121
factors_finance,4,44,emotion_aware,522,1-2,2,1.0,0.25,subset,main,all,1000,316,684,0.316,0.4580546072014236,0.4546313220562128,0.08574638805627416
factors_finance,4,44,emotion_aware,522,1-2,2,1.0,0.25,subset_non_sentiment,main,non_sentiment,847,250,597,0.29515938606847697,0.4535852455319126,0.4487939477044059,0.08676405665405615
factors_finance,4,44,emotion_aware,522,1-2,2,1.0,0.25,category,all,causal,231,56,175,0.24242424242424243,0.4423565855080602,0.44766488746826677,0.08300989508252637
factors_finance,4,44,emotion_aware,522,1-2,2,1.0,0.25,category,all,flipping,313,91,222,0.29073482428115016,0.45130436369369525,0.4457828882918485,0.08406119357418924
factors_finance,4,44,emotion_aware,522,1-2,2,1.0,0.25,category,all,numerical,373,116,257,0.3109919571045576,0.4578390926320667,0.4524612680287881,0.09182084835546409
factors_finance,4,44,emotion_aware,522,1-2,2,1.0,0.25,category,all,sentiment,206,86,120,0.4174757281553398,0.47993258998288674,0.48185643650475674,0.07745505623465096
factors_finance,4,44,emotion_aware,522,1-2,2,1.0,0.25,subset_category,hard_case,causal,43,6,37,0.13953488372093023,0.4275824604554178,0.42149860329634153,0.08578770458434541
factors_finance,4,44,emotion_aware,522,1-2,2,1.0,0.25,subset_category,hard_case,flipping,7,2,5,0.2857142857142857,0.44133015216103816,0.4241804219678377,0.07031648466509892
factors_finance,4,44,emotion_aware,522,1-2,2,1.0,0.25,subset_category,hard_case,numerical,20,5,15,0.25,0.4277279405004621,0.41733804494250354,0.1036801277390198
factors_finance,4,44,emotion_aware,522,1-2,2,1.0,0.25,subset_category,hard_case,sentiment,53,20,33,0.37735849056603776,0.4716643264260572,0.48193443297050453,0.08302423903417702
factors_finance,4,44,emotion_aware,522,1-2,2,1.0,0.25,subset_category,main,causal,188,50,138,0.26595744680851063,0.4457357736849943,0.4490016378223129,0.08198813119911984
factors_finance,4,44,emotion_aware,522,1-2,2,1.0,0.25,subset_category,main,flipping,306,89,217,0.2908496732026144,0.4515325319313704,0.4459058759135115,0.08433561560141987
factors_finance,4,44,emotion_aware,522,1-2,2,1.0,0.25,subset_category,main,numerical,353,111,242,0.31444759206798867,0.4595451069171435,0.45347176940642486,0.0908043382198057
factors_finance,4,44,emotion_aware,522,1-2,2,1.0,0.25,subset_category,main,sentiment,153,66,87,0.43137254901960786,0.4827967597117232,0.4817784400390089,0.07521838111555236
factors_finance,5,55,text_only,522,1-1,1,1.0,,overall,all,all,1123,482,641,0.42920747996438113,0.4902679117385872,0.490294670404336,0.05599794732639756
factors_finance,5,55,text_only,522,1-1,1,1.0,,overall_non_sentiment,all,non_sentiment,917,397,520,0.43293347873500543,0.49063385998213904,0.4909536473888913,0.05669414209817944
factors_finance,5,55,text_only,522,1-1,1,1.0,,subset,hard_case,all,123,45,78,0.36585365853658536,0.4798533570958415,0.47935012269384786,0.049431682740721836
factors_finance,5,55,text_only,522,1-1,1,1.0,,subset_non_sentiment,hard_case,non_sentiment,70,26,44,0.37142857142857144,0.4786793752764792,0.4799839375974976,0.05086730081418408
factors_finance,5,55,text_only,522,1-1,1,1.0,,subset,main,all,1000,437,563,0.437,0.491548901959645,0.49178775956395504,0.05662100779967598
factors_finance,5,55,text_only,522,1-1,1,1.0,,subset_non_sentiment,main,non_sentiment,847,371,476,0.4380165289256198,0.4916218339247555,0.4918110788255648,0.05703714505649763
factors_finance,5,55,text_only,522,1-1,1,1.0,,category,all,causal,231,79,152,0.341991341991342,0.4829611005105284,0.48176020585749335,0.052839817162982486
factors_finance,5,55,text_only,522,1-1,1,1.0,,category,all,flipping,313,148,165,0.4728434504792332,0.49411290930681817,0.49519222226491744,0.05474467167831955
factors_finance,5,55,text_only,522,1-1,1,1.0,,category,all,numerical,373,170,203,0.45576407506702415,0.49246620582481326,0.4927723145637112,0.06006671414236473
factors_finance,5,55,text_only,522,1-1,1,1.0,,category,all,sentiment,206,85,121,0.41262135922330095,0.48863890912044666,0.4872591438923495,0.05275678586989682
factors_finance,5,55,text_only,522,1-1,1,1.0,,subset_category,hard_case,causal,43,16,27,0.37209302325581395,0.4804229925355426,0.48420380031641946,0.054075968221050784
factors_finance,5,55,text_only,522,1-1,1,1.0,,subset_category,hard_case,flipping,7,2,5,0.2857142857142857,0.4685192958045539,0.4747915912996385,0.044106261343726534
factors_finance,5,55,text_only,522,1-1,1,1.0,,subset_category,hard_case,numerical,20,8,12,0.4,0.4784866259846668,0.4842698756025764,0.04522782199172398
factors_finance,5,55,text_only,522,1-1,1,1.0,,subset_category,hard_case,sentiment,53,19,34,0.3584905660377358,0.48140389912141435,0.47935012269384786,0.047424570984938304
factors_finance,5,55,text_only,522,1-1,1,1.0,,subset_category,main,causal,188,63,125,0.3351063829787234,0.4835416252069348,0.4801258326433764,0.052535767059487024
factors_finance,5,55,text_only,522,1-1,1,1.0,,subset_category,main,flipping,306,146,160,0.477124183006536,0.4946983841254974,0.4955608692481229,0.05482434197832179
factors_finance,5,55,text_only,522,1-1,1,1.0,,subset_category,main,numerical,353,162,191,0.45892351274787535,0.49325825000839096,0.49289726349794927,0.060702839224998216
factors_finance,5,55,text_only,522,1-1,1,1.0,,subset_category,main,sentiment,153,66,87,0.43137254901960786,0.4911451544142291,0.4909403585537904,0.0542578121317793
factors_finance,5,55,emotion_aware,522,1-2,1,10.0,1.0,overall,all,all,1123,346,777,0.3081032947462155,0.4160078347713031,0.4067407088237605,0.16568742911644915
factors_finance,5,55,emotion_aware,522,1-2,1,10.0,1.0,overall_non_sentiment,all,non_sentiment,917,266,651,0.2900763358778626,0.40813245268284665,0.39386162071280767,0.16649623929547316
factors_finance,5,55,emotion_aware,522,1-2,1,10.0,1.0,subset,hard_case,all,123,35,88,0.2845528455284553,0.3988354383812423,0.38552123485775325,0.1700312038821993
factors_finance,5,55,emotion_aware,522,1-2,1,10.0,1.0,subset_non_sentiment,hard_case,non_sentiment,70,16,54,0.22857142857142856,0.3699589521065811,0.3477095020944399,0.16888498762120197
factors_finance,5,55,emotion_aware,522,1-2,1,10.0,1.0,subset,main,all,1000,311,689,0.311,0.4181200395272806,0.4090179738469202,0.16502188323798736
factors_finance,5,55,emotion_aware,522,1-2,1,10.0,1.0,subset_non_sentiment,main,non_sentiment,847,250,597,0.29515938606847697,0.41128728744121573,0.39825247114039436,0.1659048028306097
factors_finance,5,55,emotion_aware,522,1-2,1,10.0,1.0,category,all,causal,231,55,176,0.23809523809523808,0.3889040819912507,0.3741937136359511,0.15638634237937118
factors_finance,5,55,emotion_aware,522,1-2,1,10.0,1.0,category,all,flipping,313,84,229,0.268370607028754,0.3978845699010422,0.3806881654348247,0.16210949083061937
factors_finance,5,55,emotion_aware,522,1-2,1,10.0,1.0,category,all,numerical,373,127,246,0.34048257372654156,0.42864006914521513,0.4182803436359933,0.1738233679659292
factors_finance,5,55,emotion_aware,522,1-2,1,10.0,1.0,category,all,sentiment,206,80,126,0.3883495145631068,0.45106475406797586,0.4496598754763498,0.15732533633014711
factors_finance,5,55,emotion_aware,522,1-2,1,10.0,1.0,subset_category,hard_case,causal,43,9,34,0.20930232558139536,0.3706247474171087,0.36248615580378274,0.1631267685300327
factors_finance,5,55,emotion_aware,522,1-2,1,10.0,1.0,subset_category,hard_case,flipping,7,2,5,0.2857142857142857,0.3593328302569177,0.3732926667504758,0.13246412783279668
factors_finance,5,55,emotion_aware,522,1-2,1,10.0,1.0,subset_category,hard_case,numerical,20,5,15,0.25,0.37224663483632864,0.3362413962760221,0.19086168452099572
factors_finance,5,55,emotion_aware,522,1-2,1,10.0,1.0,subset_category,hard_case,sentiment,53,19,34,0.3584905660377358,0.436974193838342,0.4366177701740892,0.16391402506475958
factors_finance,5,55,emotion_aware,522,1-2,1,10.0,1.0,subset_category,main,causal,188,46,142,0.24468085106382978,0.3930849936225705,0.37451654257845457,0.15449981418404127
factors_finance,5,55,emotion_aware,522,1-2,1,10.0,1.0,subset_category,main,flipping,306,82,224,0.2679738562091503,0.39876647244192087,0.3813401273791349,0.16261758512733648
factors_finance,5,55,emotion_aware,522,1-2,1,10.0,1.0,subset_category,main,numerical,353,122,231,0.34560906515580736,0.43183516457348065,0.4240265572508189,0.17225598912377266
factors_finance,5,55,emotion_aware,522,1-2,1,10.0,1.0,subset_category,main,sentiment,153,61,92,0.39869281045751637,0.455945797807653,0.45047344126909045,0.1546786267243911
factors_finance,6,66,text_only,522,1-2,1,0.1,,overall,all,all,1123,423,700,0.37666963490650046,0.49805068547474646,0.4983032606263874,0.0056803100438784304
factors_finance,6,66,text_only,522,1-2,1,0.1,,overall_non_sentiment,all,non_sentiment,917,347,570,0.37840785169029445,0.4980733096641052,0.498349422924302,0.005787888422023823
factors_finance,6,66,text_only,522,1-2,1,0.1,,subset,hard_case,all,123,33,90,0.2682926829268293,0.4968279784231144,0.49662296554354535,0.0048851051991839044
factors_finance,6,66,text_only,522,1-2,1,0.1,,subset_non_sentiment,hard_case,non_sentiment,70,18,52,0.2571428571428571,0.49652770876422847,0.4967466080678431,0.005316964285030526
factors_finance,6,66,text_only,522,1-2,1,0.1,,subset,main,all,1000,390,610,0.39,0.49820107844209727,0.49854740558365784,0.0057526361733490124
factors_finance,6,66,text_only,522,1-2,1,0.1,,subset_non_sentiment,main,non_sentiment,847,329,518,0.3884297520661157,0.4982010452756652,0.49847725575516844,0.005806728973716348
factors_finance,6,66,text_only,522,1-2,1,0.1,,category,all,causal,231,71,160,0.30735930735930733,0.49733343155293785,0.4979076663902573,0.005354121510840405
factors_finance,6,66,text_only,522,1-2,1,0.1,,category,all,flipping,313,135,178,0.43130990415335463,0.4983980930401051,0.49879557949560543,0.005642044088741441
factors_finance,6,66,text_only,522,1-2,1,0.1,,category,all,numerical,373,141,232,0.3780160857908847,0.49825897895898913,0.4986272260864851,0.0061179734911438605
factors_finance,6,66,text_only,522,1-2,1,0.1,,category,all,sentiment,206,76,130,0.36893203883495146,0.4979499748842516,0.49794660425429327,0.0051731619954081525
factors_finance,6,66,text_only,522,1-2,1,0.1,,subset_category,hard_case,causal,43,11,32,0.2558139534883721,0.4965580906855123,0.49758004574612175,0.005485284185580583
factors_finance,6,66,text_only,522,1-2,1,0.1,,subset_category,hard_case,flipping,7,0,7,0.0,0.49604125998434595,0.49671587476529017,0.002958693543634518
factors_finance,6,66,text_only,522,1-2,1,0.1,,subset_category,hard_case,numerical,20,7,13,0.35,0.4966326447064269,0.4945726456504128,0.005576358538306322
factors_finance,6,66,text_only,522,1-2,1,0.1,,subset_category,hard_case,sentiment,53,15,38,0.2830188679245283,0.4972245609914544,0.4965465122613754,0.004215309921802324
factors_finance,6,66,text_only,522,1-2,1,0.1,,subset_category,main,causal,188,60,128,0.3191489361702128,0.49751077015559364,0.4980274448696175,0.005307776222056938
factors_finance,6,66,text_only,522,1-2,1,0.1,,subset_category,main,flipping,306,135,171,0.4411764705882353,0.49845200752177277,0.498877238070256,0.005677202970097856
factors_finance,6,66,text_only,522,1-2,1,0.1,,subset_category,main,numerical,353,134,219,0.37960339943342775,0.49835112254270364,0.4989195748576028,0.006134338585178789
factors_finance,6,66,text_only,522,1-2,1,0.1,,subset_category,main,sentiment,153,61,92,0.39869281045751637,0.4982012620497304,0.4988523284086012,0.005443465275161584
factors_finance,6,66,emotion_aware,522,1-2,2,1.0,0.1,overall,all,all,1123,351,772,0.31255565449688333,0.4666961146860418,0.46461725361378303,0.070580766097986
factors_finance,6,66,emotion_aware,522,1-2,2,1.0,0.1,overall_non_sentiment,all,non_sentiment,917,279,638,0.3042529989094875,0.4653231401920712,0.463001867968924,0.07214957671893893
factors_finance,6,66,emotion_aware,522,1-2,2,1.0,0.1,subset,hard_case,all,123,28,95,0.22764227642276422,0.4517690408937341,0.4500822849944728,0.06466265992050536
factors_finance,6,66,emotion_aware,522,1-2,2,1.0,0.1,subset_non_sentiment,hard_case,non_sentiment,70,13,57,0.18571428571428572,0.44071477286406496,0.441553263256372,0.0684405321294745
factors_finance,6,66,emotion_aware,522,1-2,2,1.0,0.1,subset,main,all,1000,323,677,0.323,0.46853214476249566,0.4658002587567963,0.07105852749363609
factors_finance,6,66,emotion_aware,522,1-2,2,1.0,0.1,subset_non_sentiment,main,non_sentiment,847,266,581,0.3140495867768595,0.4673568895580221,0.46461725361378303,0.07207269584171225
factors_finance,6,66,emotion_aware,522,1-2,2,1.0,0.1,category,all,causal,231,47,184,0.20346320346320346,0.4500333082626315,0.4523505674261556,0.06605877434627289
factors_finance,6,66,emotion_aware,522,1-2,2,1.0,0.1,category,all,flipping,313,118,195,0.3769968051118211,0.4792286873607842,0.48117040927340027,0.06965852727523685
factors_finance,6,66,emotion_aware,522,1-2,2,1.0,0.1,category,all,numerical,373,114,259,0.30563002680965146,0.4631234482668524,0.4598041731513628,0.07557406666994614
factors_finance,6,66,emotion_aware,522,1-2,2,1.0,0.1,category,all,sentiment,206,72,134,0.34951456310679613,0.4728078506616294,0.4727274734088579,0.06276259849812002
factors_finance,6,66,emotion_aware,522,1-2,2,1.0,0.1,subset_category,hard_case,causal,43,6,37,0.13953488372093023,0.43825463387199753,0.4429442932411552,0.06851626591427719
factors_finance,6,66,emotion_aware,522,1-2,2,1.0,0.1,subset_category,hard_case,flipping,7,1,6,0.14285714285714285,0.4575471551024262,0.4811922854220756,0.0477268203999452
factors_finance,6,66,emotion_aware,522,1-2,2,1.0,0.1,subset_category,hard_case,numerical,20,6,14,0.3,0.4401127379135831,0.42153073131795815,0.07342653482388901
factors_finance,6,66,emotion_aware,522,1-2,2,1.0,0.1,subset_category,hard_case,sentiment,53,15,38,0.2830188679245283,0.4663690175366936,0.4715331991987776,0.05605863774388146
factors_finance,6,66,emotion_aware,522,1-2,2,1.0,0.1,subset_category,main,causal,188,41,147,0.21808510638297873,0.45272736676687225,0.4528509714115079,0.06518534002982412
factors_finance,6,66,emotion_aware,522,1-2,2,1.0,0.1,subset_category,main,flipping,306,117,189,0.38235294117647056,0.4797246701248643,0.4801511953799733,0.07000145467406545
factors_finance,6,66,emotion_aware,522,1-2,2,1.0,0.1,subset_category,main,numerical,353,108,245,0.3059490084985836,0.46442717123304333,0.4613982187619719,0.07548423442520899
factors_finance,6,66,emotion_aware,522,1-2,2,1.0,0.1,subset_category,main,sentiment,153,57,96,0.37254901960784315,0.47503829612320864,0.47436294542128066,0.06477456627702173
factors_finance,7,77,text_only,522,1-2,2,0.1,,overall,all,all,1123,454,669,0.40427426536064115,0.49744987244765265,0.49756322110509643,0.009684548025135816
factors_finance,7,77,text_only,522,1-2,2,0.1,,overall_non_sentiment,all,non_sentiment,917,371,546,0.40458015267175573,0.49748230752270317,0.4976326014217536,0.009859488723127141
factors_finance,7,77,text_only,522,1-2,2,0.1,,subset,hard_case,all,123,33,90,0.2682926829268293,0.49507690293805123,0.4951366708232895,0.008216762568328595
factors_finance,7,77,text_only,522,1-2,2,0.1,,subset_non_sentiment,hard_case,non_sentiment,70,18,52,0.2571428571428571,0.49459089239552967,0.49519364766176477,0.009097933689252694
factors_finance,7,77,text_only,522,1-2,2,0.1,,subset,main,all,1000,421,579,0.421,0.4977417476973337,0.4978549962263592,0.009810429556005749
factors_finance,7,77,text_only,522,1-2,2,0.1,,subset_non_sentiment,main,non_sentiment,847,353,494,0.4167650531286895,0.4977212674505687,0.4978531618910884,0.00988203593071695
factors_finance,7,77,text_only,522,1-2,2,0.1,,category,all,causal,231,84,147,0.36363636363636365,0.49641721002654476,0.49732642409221073,0.009107954825636363
factors_finance,7,77,text_only,522,1-2,2,0.1,,category,all,flipping,313,147,166,0.4696485623003195,0.4983734825018806,0.4985269220529441,0.009602082523971968
factors_finance,7,77,text_only,522,1-2,2,0.1,,category,all,numerical,373,140,233,0.3753351206434316,0.49739410310750226,0.4975699177282463,0.010433810895053413
factors_finance,7,77,text_only,522,1-2,2,0.1,,category,all,sentiment,206,83,123,0.4029126213592233,0.49730548912813194,0.49697661976016955,0.008862573021659041
factors_finance,7,77,text_only,522,1-2,2,0.1,,subset_category,hard_case,causal,43,11,32,0.2558139534883721,0.49452474841823907,0.4956647030062196,0.008820361114591538
factors_finance,7,77,text_only,522,1-2,2,0.1,,subset_category,hard_case,flipping,7,1,6,0.14285714285714285,0.4942315913286313,0.4952506245002401,0.007256941147680563
factors_finance,7,77,text_only,522,1-2,2,0.1,,subset_category,hard_case,numerical,20,6,14,0.3,0.49485885732011897,0.4940384379506505,0.01019203224599912
factors_finance,7,77,text_only,522,1-2,2,0.1,,subset_category,hard_case,sentiment,53,15,38,0.2830188679245283,0.4957188036545891,0.4950390361295373,0.006829359235999015
factors_finance,7,77,text_only,522,1-2,2,0.1,,subset_category,main,causal,188,73,115,0.3882978723404255,0.4968500602880189,0.4976064621994535,0.009117436226649971
factors_finance,7,77,text_only,522,1-2,2,0.1,,subset_category,main,flipping,306,146,160,0.477124183006536,0.4984682316463667,0.49864595746250706,0.009628240089189537
factors_finance,7,77,text_only,522,1-2,2,0.1,,subset_category,main,numerical,353,134,219,0.37960339943342775,0.49753774309545595,0.49763158940345437,0.010428909719164051
factors_finance,7,77,text_only,522,1-2,2,0.1,,subset_category,main,sentiment,153,68,85,0.4444444444444444,0.4978551252725618,0.49796484571165617,0.009403354623026106
factors_finance,7,77,emotion_aware,522,1-1,1,1.0,0.25,overall,all,all,1123,378,745,0.3365983971504898,0.4649943022402294,0.4638573701575502,0.08313251797727328
factors_finance,7,77,emotion_aware,522,1-1,1,1.0,0.25,overall_non_sentiment,all,non_sentiment,917,279,638,0.3042529989094875,0.4589780301480591,0.45542897197664484,0.08295075675908804
factors_finance,7,77,emotion_aware,522,1-1,1,1.0,0.25,subset,hard_case,all,123,44,79,0.35772357723577236,0.46207271125672034,0.45655436568093305,0.08882383101662059
factors_finance,7,77,emotion_aware,522,1-1,1,1.0,0.25,subset_non_sentiment,hard_case,non_sentiment,70,17,53,0.24285714285714285,0.44445148584142097,0.44695041362613547,0.085055387476991
factors_finance,7,77,emotion_aware,522,1-1,1,1.0,0.25,subset,main,all,1000,334,666,0.334,0.4653536579312011,0.4644714271504561,0.08239818964517018
factors_finance,7,77,emotion_aware,522,1-1,1,1.0,0.25,subset_non_sentiment,main,non_sentiment,847,262,585,0.30932703659976385,0.46017857099984744,0.45742519403848897,0.08266029670239644
factors_finance,7,77,emotion_aware,522,1-1,1,1.0,0.25,category,all,causal,231,69,162,0.2987012987012987,0.4534509912596709,0.45597310453898915,0.07931333249812678
factors_finance,7,77,emotion_aware,522,1-1,1,1.0,0.25,category,all,flipping,313,83,230,0.26517571884984026,0.45362923619255047,0.44586083533041665,0.0794473227715864
factors_finance,7,77,emotion_aware,522,1-1,1,1.0,0.25,category,all,numerical,373,127,246,0.34048257372654156,0.4668893397761874,0.4690827597862166,0.08728270669570831
factors_finance,7,77,emotion_aware,522,1-1,1,1.0,0.25,category,all,sentiment,206,99,107,0.48058252427184467,0.4917754746116867,0.4940160692392559,0.0785305027469619
factors_finance,7,77,emotion_aware,522,1-1,1,1.0,0.25,subset_category,hard_case,causal,43,10,33,0.23255813953488372,0.4477834076468234,0.45201595701240554,0.08579894364502798
factors_finance,7,77,emotion_aware,522,1-1,1,1.0,0.25,subset_category,hard_case,flipping,7,2,5,0.2857142857142857,0.4519799069801974,0.46951705575537306,0.07891015240379869
factors_finance,7,77,emotion_aware,522,1-1,1,1.0,0.25,subset_category,hard_case,numerical,20,5,15,0.25,0.43465290656123406,0.4229884339133222,0.08470081434675777
factors_finance,7,77,emotion_aware,522,1-1,1,1.0,0.25,subset_category,hard_case,sentiment,53,27,26,0.5094339622641509,0.48534602784296466,0.5082219721376765,0.0883365788809738
factors_finance,7,77,emotion_aware,522,1-1,1,1.0,0.25,subset_category,main,causal,188,59,129,0.31382978723404253,0.45474730027750326,0.4585908745741558,0.07769586847791354
factors_finance,7,77,emotion_aware,522,1-1,1,1.0,0.25,subset_category,main,flipping,306,81,225,0.2647058823529412,0.4536669659457742,0.4458376834094549,0.07945916796271513
factors_finance,7,77,emotion_aware,522,1-1,1,1.0,0.25,subset_category,main,numerical,353,122,231,0.34560906515580736,0.4687157665872329,0.4694260857497608,0.0870701774856375
factors_finance,7,77,emotion_aware,522,1-1,1,1.0,0.25,subset_category,main,sentiment,153,72,81,0.47058823529411764,0.4940026685903943,0.4933785574531502,0.07470564269868596
factors_finance,8,88,text_only,522,1-2,1,0.1,,overall,all,all,1123,423,700,0.37666963490650046,0.49805068547474646,0.4983032606263874,0.0056803100438784304
factors_finance,8,88,text_only,522,1-2,1,0.1,,overall_non_sentiment,all,non_sentiment,917,347,570,0.37840785169029445,0.4980733096641052,0.498349422924302,0.005787888422023823
factors_finance,8,88,text_only,522,1-2,1,0.1,,subset,hard_case,all,123,33,90,0.2682926829268293,0.4968279784231144,0.49662296554354535,0.0048851051991839044
factors_finance,8,88,text_only,522,1-2,1,0.1,,subset_non_sentiment,hard_case,non_sentiment,70,18,52,0.2571428571428571,0.49652770876422847,0.4967466080678431,0.005316964285030526
factors_finance,8,88,text_only,522,1-2,1,0.1,,subset,main,all,1000,390,610,0.39,0.49820107844209727,0.49854740558365784,0.0057526361733490124
factors_finance,8,88,text_only,522,1-2,1,0.1,,subset_non_sentiment,main,non_sentiment,847,329,518,0.3884297520661157,0.4982010452756652,0.49847725575516844,0.005806728973716348
factors_finance,8,88,text_only,522,1-2,1,0.1,,category,all,causal,231,71,160,0.30735930735930733,0.49733343155293785,0.4979076663902573,0.005354121510840405
factors_finance,8,88,text_only,522,1-2,1,0.1,,category,all,flipping,313,135,178,0.43130990415335463,0.4983980930401051,0.49879557949560543,0.005642044088741441
factors_finance,8,88,text_only,522,1-2,1,0.1,,category,all,numerical,373,141,232,0.3780160857908847,0.49825897895898913,0.4986272260864851,0.0061179734911438605
factors_finance,8,88,text_only,522,1-2,1,0.1,,category,all,sentiment,206,76,130,0.36893203883495146,0.4979499748842516,0.49794660425429327,0.0051731619954081525
factors_finance,8,88,text_only,522,1-2,1,0.1,,subset_category,hard_case,causal,43,11,32,0.2558139534883721,0.4965580906855123,0.49758004574612175,0.005485284185580583
factors_finance,8,88,text_only,522,1-2,1,0.1,,subset_category,hard_case,flipping,7,0,7,0.0,0.49604125998434595,0.49671587476529017,0.002958693543634518
factors_finance,8,88,text_only,522,1-2,1,0.1,,subset_category,hard_case,numerical,20,7,13,0.35,0.4966326447064269,0.4945726456504128,0.005576358538306322
factors_finance,8,88,text_only,522,1-2,1,0.1,,subset_category,hard_case,sentiment,53,15,38,0.2830188679245283,0.4972245609914544,0.4965465122613754,0.004215309921802324
factors_finance,8,88,text_only,522,1-2,1,0.1,,subset_category,main,causal,188,60,128,0.3191489361702128,0.49751077015559364,0.4980274448696175,0.005307776222056938
factors_finance,8,88,text_only,522,1-2,1,0.1,,subset_category,main,flipping,306,135,171,0.4411764705882353,0.49845200752177277,0.498877238070256,0.005677202970097856
factors_finance,8,88,text_only,522,1-2,1,0.1,,subset_category,main,numerical,353,134,219,0.37960339943342775,0.49835112254270364,0.4989195748576028,0.006134338585178789
factors_finance,8,88,text_only,522,1-2,1,0.1,,subset_category,main,sentiment,153,61,92,0.39869281045751637,0.4982012620497304,0.4988523284086012,0.005443465275161584
factors_finance,8,88,emotion_aware,522,1-2,1,10.0,0.25,overall,all,all,1123,351,772,0.31255565449688333,0.42292827418632206,0.4156575481038131,0.15883633533429134
factors_finance,8,88,emotion_aware,522,1-2,1,10.0,0.25,overall_non_sentiment,all,non_sentiment,917,271,646,0.2955288985823337,0.41604274894124704,0.40486530956386013,0.15988072509879755
factors_finance,8,88,emotion_aware,522,1-2,1,10.0,0.25,subset,hard_case,all,123,34,89,0.2764227642276423,0.40371870897662643,0.39116724480763615,0.1595726904846371
factors_finance,8,88,emotion_aware,522,1-2,1,10.0,0.25,subset_non_sentiment,hard_case,non_sentiment,70,14,56,0.2,0.37638658976545897,0.35798411389094764,0.15896644127639994
factors_finance,8,88,emotion_aware,522,1-2,1,10.0,0.25,subset,main,all,1000,317,683,0.317,0.42529105070711465,0.4181414610123473,0.15858490457285174
factors_finance,8,88,emotion_aware,522,1-2,1,10.0,0.25,subset_non_sentiment,main,non_sentiment,847,257,590,0.30342384887839435,0.4193201174681716,0.40765310121511306,0.1595156091537562
factors_finance,8,88,emotion_aware,522,1-2,1,10.0,0.25,category,all,causal,231,54,177,0.23376623376623376,0.3949353584235572,0.3881845993805833,0.14869792414566643
factors_finance,8,88,emotion_aware,522,1-2,1,10.0,0.25,category,all,flipping,313,88,225,0.28115015974440893,0.40971761891769437,0.3905997138517948,0.15624842404154649
factors_finance,8,88,emotion_aware,522,1-2,1,10.0,0.25,category,all,numerical,373,129,244,0.34584450402144773,0.43442230097062584,0.4256905723842687,0.1673774019868274
factors_finance,8,88,emotion_aware,522,1-2,1,10.0,0.25,category,all,sentiment,206,80,126,0.3883495145631068,0.4535788889908553,0.4565930055408238,0.15032212870726328
factors_finance,8,88,emotion_aware,522,1-2,1,10.0,0.25,subset_category,hard_case,causal,43,8,35,0.18604651162790697,0.37626962076623316,0.3710183413455287,0.15438549597656867
factors_finance,8,88,emotion_aware,522,1-2,1,10.0,0.25,subset_category,hard_case,flipping,7,1,6,0.14285714285714285,0.36440792206360323,0.3680918283459399,0.12014787283924325
factors_finance,8,88,emotion_aware,522,1-2,1,10.0,0.25,subset_category,hard_case,numerical,20,5,15,0.25,0.38083060680944414,0.3412505792875207,0.17910535865322114
factors_finance,8,88,emotion_aware,522,1-2,1,10.0,0.25,subset_category,hard_case,sentiment,53,20,33,0.37735849056603776,0.4398177343498663,0.43500324529791606,0.15306435706742905
factors_finance,8,88,emotion_aware,522,1-2,1,10.0,0.25,subset_category,main,causal,188,46,142,0.24468085106382978,0.3992046494834771,0.3907466818020797,0.14703360477396898
factors_finance,8,88,emotion_aware,522,1-2,1,10.0,0.25,subset_category,main,flipping,306,87,219,0.28431372549019607,0.4107541152509579,0.39087108008683075,0.15682406894414908
factors_finance,8,88,emotion_aware,522,1-2,1,10.0,0.25,subset_category,main,numerical,353,124,229,0.35127478753541075,0.43745865758032454,0.4294924768157957,0.16617166767804536
factors_finance,8,88,emotion_aware,522,1-2,1,10.0,0.25,subset_category,main,sentiment,153,60,93,0.39215686274509803,0.4583458249122437,0.46046146163968343,0.14906450478817015
factors_finance,9,99,text_only,522,1-1,2,1.0,,overall,all,all,1123,412,711,0.3668744434550312,0.47877841273019395,0.47948724160050404,0.06984335876795887
factors_finance,9,99,text_only,522,1-1,2,1.0,,overall_non_sentiment,all,non_sentiment,917,342,575,0.37295528898582336,0.47985212425767526,0.48000683445075837,0.07087678134377781
factors_finance,9,99,text_only,522,1-1,2,1.0,,subset,hard_case,all,123,28,95,0.22764227642276422,0.45887996711615503,0.4563533430545673,0.06180166873505562
