dataset,classifier,representation,C,affect_weight,model_variant,macro_f1_mean,macro_f1_std,balanced_accuracy_mean,balanced_accuracy_std,accuracy_mean,precision_mean,recall_mean,f1_mean,folds,rank_within_dataset
liar2_finance,linear_svm,word_char,1.0,0.25,emotion_aware,0.6388691447649123,0.028368686225851605,0.6391407619958553,0.02830804121414089,0.6391407619958553,0.6430269812349665,0.6249657261278495,0.6335038420861915,15,55
liar2_finance,logistic_regression,word,0.1,0.1,emotion_aware,0.6385969182446039,0.026604405314015617,0.6386688984536905,0.026611320283225107,0.6386688984536905,0.6406796654674142,0.6324932249322494,0.6364515460276661,15,56
liar2_finance,linear_svm,word_char,1.0,0.05,emotion_aware,0.6377275157375418,0.027114711617081195,0.638004941814124,0.027077893247821148,0.638004941814124,0.6415098103900093,0.624967320261438,0.6327322670277052,15,57
liar2_finance,logistic_regression,word,0.1,0.25,emotion_aware,0.6302811616047738,0.02887050639765568,0.630367447792125,0.028884391832139523,0.630367447792125,0.6324086610058604,0.6230479834210106,0.627571579086487,15,58
liar2_finance,linear_svm,word_char,10.0,0.5,emotion_aware,0.6249928811134795,0.025735408910698383,0.6253148413837079,0.02579917099040017,0.6253148413837079,0.6276727890840714,0.6161804559222063,0.621355093774337,15,59
liar2_finance,linear_svm,word_char,10.0,1.0,emotion_aware,0.624657639818248,0.025416753004235102,0.6249896381316754,0.02547806008530169,0.6249896381316754,0.6274320928949888,0.6155300494181412,0.6208921068751249,15,60
liar2_finance,linear_svm,word,10.0,0.05,emotion_aware,0.6245577193180375,0.019824964701919533,0.624842180774749,0.01991080258011963,0.624842180774749,0.6267146770416974,0.6191327913279133,0.6224244470424637,15,61
liar2_finance,linear_svm,word,10.0,0.1,emotion_aware,0.6243861396113985,0.019124036565201487,0.6246803762155267,0.019169649227144262,0.624680376215527,0.6263969944077883,0.6194611828471225,0.622418402489735,15,62
liar2_finance,linear_svm,word_char,10.0,0.25,emotion_aware,0.6240136203641036,0.025702975792143423,0.6243392316276104,0.025750942544510907,0.6243392316276104,0.626605384790206,0.6152032520325204,0.6203340965619633,15,63
liar2_finance,linear_svm,word,10.0,0.25,emotion_aware,0.6239023504448148,0.019580907852419917,0.624191774270684,0.019636757737870218,0.624191774270684,0.6255975165229585,0.6204367926032202,0.6225182389075583,15,64
liar2_finance,linear_svm,word_char,10.0,0.1,emotion_aware,0.6238853223322885,0.027164863020845805,0.6241790212019768,0.027161470340542303,0.6241790212019768,0.6263483929359938,0.614882831181253,0.6201080850959205,15,65
liar2_finance,logistic_regression,word,0.1,0.5,emotion_aware,0.6235033413542937,0.023749081518802995,0.6238633827514746,0.023599631148960576,0.6238633827514746,0.629793093551705,0.6009230033476806,0.6147425970138901,15,66
liar2_finance,linear_svm,word,10.0,1.0,emotion_aware,0.6234199807760041,0.018751119783740666,0.6237039693926351,0.018817212461021124,0.6237039693926351,0.6250935909711806,0.6197879802327435,0.621951066843292,15,67
liar2_finance,linear_svm,word,10.0,0.5,emotion_aware,0.6234135043732516,0.01949009862066975,0.6237039693926351,0.01954819726009545,0.6237039693926351,0.6251188045635133,0.6197879802327435,0.62195323042049,15,68
liar2_finance,linear_svm,word_char,10.0,0.05,emotion_aware,0.6234034459211414,0.02529486530778248,0.6236880280567512,0.0253322173974015,0.6236880280567512,0.6256918913473833,0.6158616292045274,0.6202791139694238,15,69
liar2_finance,linear_svm,word_char,10.0,0.0,text_only,0.6216436994164225,0.024944154879149538,0.6218978160369839,0.025027858889629623,0.6218978160369839,0.6231801459009747,0.6171640363462458,0.6197221742307556,15,70
liar2_finance,linear_svm,word,10.0,0.0,text_only,0.6203485144225657,0.01932754080531753,0.6206121472979436,0.019384192247583847,0.6206121472979436,0.6218934113430664,0.6181635581061692,0.6195799784272088,15,71
liar2_finance,logistic_regression,word,0.1,1.0,emotion_aware,0.6166645520479291,0.024246843263265233,0.6171943248844253,0.02389930184032692,0.6171943248844253,0.624084993322946,0.5888793240873585,0.6056114442707243,15,72
