dataset,repetition,outer_seed,outer_fold,model,parameter_index,ngram_range,min_df,C,affect_weight,inner_macro_f1,inner_balanced_accuracy,selected
liar2_finance,5,55,2,text_only,11,1-2,2,1.0,,0.6471048676630208,0.647130647130647,False
liar2_finance,5,55,2,text_only,12,1-2,2,10.0,,0.635529912953055,0.6355311355311355,False
liar2_finance,5,55,2,emotion_aware,1,1-1,1,0.1,0.05,0.6452926673363164,0.6452991452991453,False
liar2_finance,5,55,2,emotion_aware,2,1-1,1,0.1,0.1,0.6318614086123903,0.6318681318681318,False
liar2_finance,5,55,2,emotion_aware,3,1-1,1,0.1,0.25,0.6202595621286777,0.6202686202686203,False
liar2_finance,5,55,2,emotion_aware,4,1-1,1,0.1,0.5,0.6078896657876839,0.6080586080586081,False
liar2_finance,5,55,2,emotion_aware,5,1-1,1,0.1,1.0,0.6089437991002484,0.6092796092796093,False
liar2_finance,5,55,2,emotion_aware,6,1-1,1,1.0,0.05,0.6471117074807111,0.647130647130647,False
liar2_finance,5,55,2,emotion_aware,7,1-1,1,1.0,0.1,0.6477252608442359,0.6477411477411478,False
liar2_finance,5,55,2,emotion_aware,8,1-1,1,1.0,0.25,0.6470880300590445,0.647130647130647,False
liar2_finance,5,55,2,emotion_aware,9,1-1,1,1.0,0.5,0.6446245377549803,0.6446886446886446,False
liar2_finance,5,55,2,emotion_aware,10,1-1,1,1.0,1.0,0.640344229202819,0.6404151404151404,False
liar2_finance,5,55,2,emotion_aware,11,1-1,1,10.0,0.05,0.6323997154858884,0.6324786324786325,False
liar2_finance,5,55,2,emotion_aware,12,1-1,1,10.0,0.1,0.6385184301562686,0.6385836385836385,False
liar2_finance,5,55,2,emotion_aware,13,1-1,1,10.0,0.25,0.6366805031845115,0.6367521367521367,False
liar2_finance,5,55,2,emotion_aware,14,1-1,1,10.0,0.5,0.6348661991676867,0.6349206349206349,False
liar2_finance,5,55,2,emotion_aware,15,1-1,1,10.0,1.0,0.6330288156689603,0.6330891330891331,False
liar2_finance,5,55,2,emotion_aware,16,1-1,2,0.1,0.05,0.6501767614177439,0.6501831501831502,False
liar2_finance,5,55,2,emotion_aware,17,1-1,2,0.1,0.1,0.633697449299821,0.6336996336996337,False
liar2_finance,5,55,2,emotion_aware,18,1-1,2,0.1,0.25,0.6208620225030685,0.6208791208791209,False
liar2_finance,5,55,2,emotion_aware,19,1-1,2,0.1,0.5,0.612193209531547,0.6123321123321124,False
liar2_finance,5,55,2,emotion_aware,20,1-1,2,0.1,1.0,0.6114412399649697,0.6117216117216118,False
liar2_finance,5,55,2,emotion_aware,21,1-1,2,1.0,0.05,0.6464820678742561,0.6465201465201464,False
liar2_finance,5,55,2,emotion_aware,22,1-1,2,1.0,0.1,0.6495470485096435,0.6495726495726496,False
liar2_finance,5,55,2,emotion_aware,23,1-1,2,1.0,0.25,0.6501016433301434,0.6501831501831501,False
liar2_finance,5,55,2,emotion_aware,24,1-1,2,1.0,0.5,0.6507186665414089,0.6507936507936507,False
liar2_finance,5,55,2,emotion_aware,25,1-1,2,1.0,1.0,0.647012240953506,0.647130647130647,False
liar2_finance,5,55,2,emotion_aware,26,1-1,2,10.0,0.05,0.6219466769576671,0.6221001221001221,False
liar2_finance,5,55,2,emotion_aware,27,1-1,2,10.0,0.1,0.6261930651202126,0.6263736263736264,False
liar2_finance,5,55,2,emotion_aware,28,1-1,2,10.0,0.25,0.6286739099633858,0.6288156288156288,False
liar2_finance,5,55,2,emotion_aware,29,1-1,2,10.0,0.5,0.6280885525815906,0.6282051282051282,False
liar2_finance,5,55,2,emotion_aware,30,1-1,2,10.0,1.0,0.6293254148002752,0.6294261294261294,False
liar2_finance,5,55,2,emotion_aware,31,1-2,1,0.1,0.05,0.641432872289367,0.6416361416361416,False
liar2_finance,5,55,2,emotion_aware,32,1-2,1,0.1,0.1,0.6134480849564649,0.6135531135531136,False
liar2_finance,5,55,2,emotion_aware,33,1-2,1,0.1,0.25,0.6043242276034833,0.6043956043956045,False
liar2_finance,5,55,2,emotion_aware,34,1-2,1,0.1,0.5,0.6053571428571429,0.6056166056166057,False
liar2_finance,5,55,2,emotion_aware,35,1-2,1,0.1,1.0,0.5953756621495963,0.5958485958485958,False
liar2_finance,5,55,2,emotion_aware,36,1-2,1,1.0,0.05,0.660789718281848,0.6611721611721612,False
liar2_finance,5,55,2,emotion_aware,37,1-2,1,1.0,0.1,0.652985258333495,0.6532356532356532,False
liar2_finance,5,55,2,emotion_aware,38,1-2,1,1.0,0.25,0.6531032579921104,0.6532356532356532,False
liar2_finance,5,55,2,emotion_aware,39,1-2,1,1.0,0.5,0.6481418220928723,0.6483516483516484,False
liar2_finance,5,55,2,emotion_aware,40,1-2,1,1.0,1.0,0.6426332428693915,0.6428571428571428,False
liar2_finance,5,55,2,emotion_aware,41,1-2,1,10.0,0.05,0.661653529802164,0.6617826617826619,False
liar2_finance,5,55,2,emotion_aware,42,1-2,1,10.0,0.1,0.662238950503371,0.6623931623931625,False
liar2_finance,5,55,2,emotion_aware,43,1-2,1,10.0,0.25,0.6652460390744688,0.6654456654456655,True
liar2_finance,5,55,2,emotion_aware,44,1-2,1,10.0,0.5,0.6622016667393865,0.6623931623931624,False
liar2_finance,5,55,2,emotion_aware,45,1-2,1,10.0,1.0,0.6628221957040573,0.663003663003663,False
liar2_finance,5,55,2,emotion_aware,46,1-2,2,0.1,0.05,0.650676473746376,0.6507936507936507,False
liar2_finance,5,55,2,emotion_aware,47,1-2,2,0.1,0.1,0.6287802092450092,0.6288156288156288,False
liar2_finance,5,55,2,emotion_aware,48,1-2,2,0.1,0.25,0.6129056787193025,0.612942612942613,False
liar2_finance,5,55,2,emotion_aware,49,1-2,2,0.1,0.5,0.6108905275099263,0.6111111111111112,False
liar2_finance,5,55,2,emotion_aware,50,1-2,2,0.1,1.0,0.6046523166270182,0.605006105006105,False
liar2_finance,5,55,2,emotion_aware,51,1-2,2,1.0,0.05,0.6568249835599158,0.6568986568986569,False
liar2_finance,5,55,2,emotion_aware,52,1-2,2,1.0,0.1,0.6580049393321163,0.6581196581196581,False
liar2_finance,5,55,2,emotion_aware,53,1-2,2,1.0,0.25,0.6568121898263027,0.656898656898657,False
liar2_finance,5,55,2,emotion_aware,54,1-2,2,1.0,0.5,0.6555292391031989,0.6556776556776557,False
liar2_finance,5,55,2,emotion_aware,55,1-2,2,1.0,1.0,0.6561650030964739,0.6562881562881563,False
liar2_finance,5,55,2,emotion_aware,56,1-2,2,10.0,0.05,0.6397998067840275,0.6398046398046398,False
liar2_finance,5,55,2,emotion_aware,57,1-2,2,10.0,0.1,0.6471306471306472,0.6471306471306472,False
liar2_finance,5,55,2,emotion_aware,58,1-2,2,10.0,0.25,0.6471259124087592,0.6471306471306472,False
liar2_finance,5,55,2,emotion_aware,59,1-2,2,10.0,0.5,0.6477347143770302,0.6477411477411478,False
liar2_finance,5,55,2,emotion_aware,60,1-2,2,10.0,1.0,0.6471222297594466,0.6471306471306472,False
liar2_finance,5,55,3,text_only,1,1-1,1,0.1,,0.6507931301806906,0.6507936507936508,False
liar2_finance,5,55,3,text_only,2,1-1,1,1.0,,0.6459091180153855,0.645909645909646,False
liar2_finance,5,55,3,text_only,3,1-1,1,10.0,,0.6348661991676867,0.6349206349206349,False
liar2_finance,5,55,3,text_only,4,1-1,2,0.1,,0.6495470485096435,0.6495726495726496,False
liar2_finance,5,55,3,text_only,5,1-1,2,1.0,,0.6404139342200157,0.6404151404151404,False
liar2_finance,5,55,3,text_only,6,1-1,2,10.0,,0.6311911010378146,0.6312576312576312,False
liar2_finance,5,55,3,text_only,7,1-2,1,0.1,,0.647283530933962,0.6477411477411478,False
liar2_finance,5,55,3,text_only,8,1-2,1,1.0,,0.650951293177283,0.6514041514041514,False
liar2_finance,5,55,3,text_only,9,1-2,1,10.0,,0.6620655615508333,0.6623931623931624,True
liar2_finance,5,55,3,text_only,10,1-2,2,0.1,,0.6439814115791769,0.644078144078144,False
liar2_finance,5,55,3,text_only,11,1-2,2,1.0,,0.6427600785142684,0.6428571428571428,False
liar2_finance,5,55,3,text_only,12,1-2,2,10.0,,0.64153874544936,0.6416361416361416,False
liar2_finance,5,55,3,emotion_aware,1,1-1,1,0.1,0.05,0.6543695719602978,0.6544566544566544,False
liar2_finance,5,55,3,emotion_aware,2,1-1,1,0.1,0.1,0.6294027861901879,0.6294261294261294,False
liar2_finance,5,55,3,emotion_aware,3,1-1,1,0.1,0.25,0.6183857727506381,0.6184371184371185,False
liar2_finance,5,55,3,emotion_aware,4,1-1,1,0.1,0.5,0.6072887128978675,0.6074481074481075,False
liar2_finance,5,55,3,emotion_aware,5,1-1,1,0.1,1.0,0.6089152052717657,0.6092796092796093,False
liar2_finance,5,55,3,emotion_aware,6,1-1,1,1.0,0.05,0.648338541542425,0.6483516483516484,False
liar2_finance,5,55,3,emotion_aware,7,1-1,1,1.0,0.1,0.6415879177673993,0.6416361416361416,False
liar2_finance,5,55,3,emotion_aware,8,1-1,1,1.0,0.25,0.6421932988499406,0.6422466422466422,False
liar2_finance,5,55,3,emotion_aware,9,1-1,1,1.0,0.5,0.6329894139950005,0.6330891330891331,False
liar2_finance,5,55,3,emotion_aware,10,1-1,1,1.0,1.0,0.6378434224444209,0.6379731379731379,False
liar2_finance,5,55,3,emotion_aware,11,1-1,1,10.0,0.05,0.6391348253916065,0.6391941391941391,False
liar2_finance,5,55,3,emotion_aware,12,1-1,1,10.0,0.1,0.6348547655970416,0.6349206349206349,False
liar2_finance,5,55,3,emotion_aware,13,1-1,1,10.0,0.25,0.6317680809300921,0.6318681318681318,False
liar2_finance,5,55,3,emotion_aware,14,1-1,1,10.0,0.5,0.6317680809300921,0.6318681318681318,False
liar2_finance,5,55,3,emotion_aware,15,1-1,1,10.0,1.0,0.6335925674617673,0.6336996336996337,False
liar2_finance,5,55,3,emotion_aware,16,1-1,2,0.1,0.05,0.6477116048455003,0.6477411477411477,False
liar2_finance,5,55,3,emotion_aware,17,1-1,2,0.1,0.1,0.6373280333742362,0.6373626373626373,False
liar2_finance,5,55,3,emotion_aware,18,1-1,2,0.1,0.25,0.6220492693322319,0.6221001221001221,False
liar2_finance,5,55,3,emotion_aware,19,1-1,2,0.1,0.5,0.6140341458176742,0.6141636141636142,False
liar2_finance,5,55,3,emotion_aware,20,1-1,2,0.1,1.0,0.608399239891168,0.6086691086691087,False
liar2_finance,5,55,3,emotion_aware,21,1-1,2,1.0,0.05,0.6434336220379695,0.6434676434676434,False
liar2_finance,5,55,3,emotion_aware,22,1-1,2,1.0,0.1,0.6428271903546232,0.6428571428571428,False
liar2_finance,5,55,3,emotion_aware,23,1-1,2,1.0,0.25,0.6446356654106918,0.6446886446886446,False
liar2_finance,5,55,3,emotion_aware,24,1-1,2,1.0,0.5,0.6434144821303163,0.6434676434676434,False
liar2_finance,5,55,3,emotion_aware,25,1-1,2,1.0,1.0,0.6433910861192007,0.6434676434676434,False
liar2_finance,5,55,3,emotion_aware,26,1-1,2,10.0,0.05,0.6336335440772993,0.6336996336996337,False
liar2_finance,5,55,3,emotion_aware,27,1-1,2,10.0,0.1,0.6293652098353726,0.6294261294261294,False
liar2_finance,5,55,3,emotion_aware,28,1-1,2,10.0,0.25,0.6330725853854173,0.6330891330891331,False
liar2_finance,5,55,3,emotion_aware,29,1-1,2,10.0,0.5,0.6336859807733595,0.6336996336996337,False
liar2_finance,5,55,3,emotion_aware,30,1-1,2,10.0,1.0,0.6336859807733595,0.6336996336996337,False
liar2_finance,5,55,3,emotion_aware,31,1-2,1,0.1,0.05,0.6460915853638058,0.6465201465201466,False
liar2_finance,5,55,3,emotion_aware,32,1-2,1,0.1,0.1,0.6153794547015887,0.6153846153846154,False
liar2_finance,5,55,3,emotion_aware,33,1-2,1,0.1,0.25,0.6049812235009084,0.6050061050061051,False
liar2_finance,5,55,3,emotion_aware,34,1-2,1,0.1,0.5,0.5932877498825617,0.5934065934065934,False
liar2_finance,5,55,3,emotion_aware,35,1-2,1,0.1,1.0,0.597973537521336,0.5982905982905983,False
liar2_finance,5,55,3,emotion_aware,36,1-2,1,1.0,0.05,0.6581919121821966,0.6587301587301587,False
liar2_finance,5,55,3,emotion_aware,37,1-2,1,1.0,0.1,0.6528003343682828,0.6532356532356532,False
liar2_finance,5,55,3,emotion_aware,38,1-2,1,1.0,0.25,0.650117631242858,0.6507936507936507,False
liar2_finance,5,55,3,emotion_aware,39,1-2,1,1.0,0.5,0.6496649029982363,0.6501831501831502,False
liar2_finance,5,55,3,emotion_aware,40,1-2,1,1.0,1.0,0.6485061183484023,0.648962148962149,False
liar2_finance,5,55,3,emotion_aware,41,1-2,1,10.0,0.05,0.6657321196533558,0.666056166056166,True
liar2_finance,5,55,3,emotion_aware,42,1-2,1,10.0,0.1,0.6614414589193909,0.6617826617826618,False
liar2_finance,5,55,3,emotion_aware,43,1-2,1,10.0,0.25,0.6583449594946902,0.6587301587301587,False
liar2_finance,5,55,3,emotion_aware,44,1-2,1,10.0,0.5,0.6583724934567305,0.6587301587301587,False
liar2_finance,5,55,3,emotion_aware,45,1-2,1,10.0,1.0,0.6589969929188089,0.6593406593406593,False
liar2_finance,5,55,3,emotion_aware,46,1-2,2,0.1,0.05,0.6585915871071663,0.6587301587301587,False
liar2_finance,5,55,3,emotion_aware,47,1-2,2,0.1,0.1,0.6300278049035029,0.63003663003663,False
liar2_finance,5,55,3,emotion_aware,48,1-2,2,0.1,0.25,0.6183960145447498,0.6184371184371185,False
liar2_finance,5,55,3,emotion_aware,49,1-2,2,0.1,0.5,0.6072887128978675,0.6074481074481075,False
liar2_finance,5,55,3,emotion_aware,50,1-2,2,0.1,1.0,0.6022366165765517,0.6025641025641025,False
liar2_finance,5,55,3,emotion_aware,51,1-2,2,1.0,0.05,0.66106592230342,0.6611721611721613,False
liar2_finance,5,55,3,emotion_aware,52,1-2,2,1.0,0.1,0.6566939305836705,0.6568986568986569,False
liar2_finance,5,55,3,emotion_aware,53,1-2,2,1.0,0.25,0.6507056451612903,0.6507936507936507,False
liar2_finance,5,55,3,emotion_aware,54,1-2,2,1.0,0.5,0.6524281164099655,0.6526251526251526,False
liar2_finance,5,55,3,emotion_aware,55,1-2,2,1.0,1.0,0.6512064226187879,0.6514041514041514,False
liar2_finance,5,55,3,emotion_aware,56,1-2,2,10.0,0.05,0.648914910930587,0.6489621489621489,False
liar2_finance,5,55,3,emotion_aware,57,1-2,2,10.0,0.1,0.646393493415379,0.6465201465201464,False
liar2_finance,5,55,3,emotion_aware,58,1-2,2,10.0,0.25,0.6537655004680476,0.6538461538461537,False
liar2_finance,5,55,3,emotion_aware,59,1-2,2,10.0,0.5,0.6531482630272953,0.6532356532356531,False
liar2_finance,5,55,3,emotion_aware,60,1-2,2,10.0,1.0,0.6531482630272953,0.6532356532356531,False
liar2_finance,5,55,4,text_only,1,1-1,1,0.1,,0.644074827647512,0.6440781440781441,False
liar2_finance,5,55,4,text_only,2,1-1,1,1.0,,0.6446881149740593,0.6446886446886447,False
liar2_finance,5,55,4,text_only,3,1-1,1,10.0,,0.6367032556586074,0.6367521367521367,False
liar2_finance,5,55,4,text_only,4,1-1,2,0.1,,0.6471174948116696,0.6471306471306472,True
liar2_finance,5,55,4,text_only,5,1-1,2,1.0,,0.6385750173314747,0.6385836385836385,False
liar2_finance,5,55,4,text_only,6,1-1,2,10.0,,0.6245106360138346,0.6245421245421245,False
liar2_finance,5,55,4,text_only,7,1-2,1,0.1,,0.6346570149356162,0.6349206349206349,False
liar2_finance,5,55,4,text_only,8,1-2,1,1.0,,0.6364777720709924,0.6367521367521367,False
liar2_finance,5,55,4,text_only,9,1-2,1,10.0,,0.638756695941294,0.6391941391941391,False
liar2_finance,5,55,4,text_only,10,1-2,2,0.1,,0.6300360784781442,0.63003663003663,False
liar2_finance,5,55,4,text_only,11,1-2,2,1.0,,0.6416328024512685,0.6416361416361416,False
liar2_finance,5,55,4,text_only,12,1-2,2,10.0,,0.6324737011592958,0.6324786324786325,False
liar2_finance,5,55,4,emotion_aware,1,1-1,1,0.1,0.05,0.650791568332496,0.6507936507936508,False
liar2_finance,5,55,4,emotion_aware,2,1-1,1,0.1,0.1,0.6318614086123903,0.6318681318681318,False
liar2_finance,5,55,4,emotion_aware,3,1-1,1,0.1,0.25,0.6251526251526252,0.6251526251526252,False
liar2_finance,5,55,4,emotion_aware,4,1-1,1,0.1,0.5,0.6135356847736593,0.6135531135531136,False
liar2_finance,5,55,4,emotion_aware,5,1-1,1,0.1,1.0,0.6091111933085945,0.6092796092796093,False
liar2_finance,5,55,4,emotion_aware,6,1-1,1,1.0,0.05,0.6556525006262002,0.6556776556776557,False
liar2_finance,5,55,4,emotion_aware,7,1-1,1,1.0,0.1,0.6555461927949828,0.6556776556776557,False
liar2_finance,5,55,4,emotion_aware,8,1-1,1,1.0,0.25,0.6499847288276103,0.6501831501831502,False
liar2_finance,5,55,4,emotion_aware,9,1-1,1,1.0,0.5,0.650624890929349,0.6507936507936508,False
liar2_finance,5,55,4,emotion_aware,10,1-1,1,1.0,1.0,0.6481817083484354,0.6483516483516483,False
liar2_finance,5,55,4,emotion_aware,11,1-1,1,10.0,0.05,0.6305864117799018,0.6306471306471306,False
liar2_finance,5,55,4,emotion_aware,12,1-1,1,10.0,0.1,0.633679973163368,0.6336996336996337,False
liar2_finance,5,55,4,emotion_aware,13,1-1,1,10.0,0.25,0.6330660205935796,0.6330891330891331,False
liar2_finance,5,55,4,emotion_aware,14,1-1,1,10.0,0.5,0.633664680175996,0.6336996336996337,False
liar2_finance,5,55,4,emotion_aware,15,1-1,1,10.0,1.0,0.633664680175996,0.6336996336996337,False
liar2_finance,5,55,4,emotion_aware,16,1-1,2,0.1,0.05,0.648346930012881,0.6483516483516484,False
liar2_finance,5,55,4,emotion_aware,17,1-1,2,0.1,0.1,0.6373491209656258,0.6373626373626373,False
liar2_finance,5,55,4,emotion_aware,18,1-1,2,0.1,0.25,0.6282016638719293,0.6282051282051282,False
liar2_finance,5,55,4,emotion_aware,19,1-1,2,0.1,0.5,0.6202544667350492,0.6202686202686203,False
liar2_finance,5,55,4,emotion_aware,20,1-1,2,0.1,1.0,0.6140663771712158,0.6141636141636142,False
liar2_finance,5,55,4,emotion_aware,21,1-1,2,1.0,0.05,0.6550567413713868,0.6550671550671551,False
liar2_finance,5,55,4,emotion_aware,22,1-1,2,1.0,0.1,0.6525784075121809,0.6526251526251526,False
liar2_finance,5,55,4,emotion_aware,23,1-1,2,1.0,0.25,0.6568474982144481,0.6568986568986569,True
liar2_finance,5,55,4,emotion_aware,24,1-1,2,1.0,0.5,0.6494974031377075,0.6495726495726495,False
liar2_finance,5,55,4,emotion_aware,25,1-1,2,1.0,1.0,0.6501016433301434,0.6501831501831501,False
liar2_finance,5,55,4,emotion_aware,26,1-1,2,10.0,0.05,0.6294248863693541,0.6294261294261294,False
liar2_finance,5,55,4,emotion_aware,27,1-1,2,10.0,0.1,0.6312554322951531,0.6312576312576312,False
liar2_finance,5,55,4,emotion_aware,28,1-1,2,10.0,0.25,0.6306458916860942,0.6306471306471306,False
liar2_finance,5,55,4,emotion_aware,29,1-1,2,10.0,0.5,0.6306469929852037,0.6306471306471306,False
liar2_finance,5,55,4,emotion_aware,30,1-1,2,10.0,1.0,0.6300360784781442,0.63003663003663,False
liar2_finance,5,55,4,emotion_aware,31,1-2,1,0.1,0.05,0.6414906290374,0.6416361416361416,False
liar2_finance,5,55,4,emotion_aware,32,1-2,1,0.1,0.1,0.6190425075139545,0.6190476190476191,False
liar2_finance,5,55,4,emotion_aware,33,1-2,1,0.1,0.25,0.615382321764812,0.6153846153846154,False
liar2_finance,5,55,4,emotion_aware,34,1-2,1,0.1,0.5,0.6006319789081886,0.6007326007326008,False
liar2_finance,5,55,4,emotion_aware,35,1-2,1,0.1,1.0,0.5993772146461935,0.5995115995115996,False
liar2_finance,5,55,4,emotion_aware,36,1-2,1,1.0,0.05,0.6503552663004537,0.6507936507936508,False
liar2_finance,5,55,4,emotion_aware,37,1-2,1,1.0,0.1,0.6464475364656852,0.647130647130647,False
liar2_finance,5,55,4,emotion_aware,38,1-2,1,1.0,0.25,0.6361433683459925,0.6367521367521367,False
liar2_finance,5,55,4,emotion_aware,39,1-2,1,1.0,0.5,0.6331039673153425,0.6336996336996337,False
liar2_finance,5,55,4,emotion_aware,40,1-2,1,1.0,1.0,0.6330672560688764,0.6336996336996337,False
liar2_finance,5,55,4,emotion_aware,41,1-2,1,10.0,0.05,0.6421463822699578,0.6428571428571428,False
liar2_finance,5,55,4,emotion_aware,42,1-2,1,10.0,0.1,0.6425275449665694,0.6434676434676434,False
liar2_finance,5,55,4,emotion_aware,43,1-2,1,10.0,0.25,0.6438390760967838,0.6446886446886446,False
liar2_finance,5,55,4,emotion_aware,44,1-2,1,10.0,0.5,0.6463286713286713,0.647130647130647,False
liar2_finance,5,55,4,emotion_aware,45,1-2,1,10.0,1.0,0.6457372955588385,0.6465201465201464,False
liar2_finance,5,55,4,emotion_aware,46,1-2,2,0.1,0.05,0.6446695739684669,0.6446886446886446,False
liar2_finance,5,55,4,emotion_aware,47,1-2,2,0.1,0.1,0.6233142439698919,0.6233211233211233,False
liar2_finance,5,55,4,emotion_aware,48,1-2,2,0.1,0.25,0.6233198597856532,0.6233211233211233,False
liar2_finance,5,55,4,emotion_aware,49,1-2,2,0.1,0.5,0.6104303352021949,0.6105006105006106,False
liar2_finance,5,55,4,emotion_aware,50,1-2,2,0.1,1.0,0.604336617158296,0.6043956043956045,False
liar2_finance,5,55,4,emotion_aware,51,1-2,2,1.0,0.05,0.6519627650929456,0.6520146520146519,False
liar2_finance,5,55,4,emotion_aware,52,1-2,2,1.0,0.1,0.6438964453186908,0.644078144078144,False
liar2_finance,5,55,4,emotion_aware,53,1-2,2,1.0,0.25,0.6401671642681714,0.6404151404151404,False
liar2_finance,5,55,4,emotion_aware,54,1-2,2,1.0,0.5,0.6364528216022247,0.6367521367521367,False
liar2_finance,5,55,4,emotion_aware,55,1-2,2,1.0,1.0,0.6340579480418247,0.6343101343101343,False
liar2_finance,5,55,4,emotion_aware,56,1-2,2,10.0,0.05,0.6348139255702281,0.6349206349206349,False
liar2_finance,5,55,4,emotion_aware,57,1-2,2,10.0,0.1,0.6334810646800753,0.6336996336996337,False
liar2_finance,5,55,4,emotion_aware,58,1-2,2,10.0,0.25,0.6334586466165414,0.6336996336996337,False
liar2_finance,5,55,4,emotion_aware,59,1-2,2,10.0,0.5,0.6340808760320777,0.6343101343101343,False
liar2_finance,5,55,4,emotion_aware,60,1-2,2,10.0,1.0,0.6340808760320777,0.6343101343101343,False
liar2_finance,5,55,5,text_only,1,1-1,1,0.1,,0.6359527349837196,0.6359756097560976,False
liar2_finance,5,55,5,text_only,2,1-1,1,1.0,,0.6365848253789788,0.6365853658536585,False
liar2_finance,5,55,5,text_only,3,1-1,1,10.0,,0.6219236678461102,0.6219512195121951,False
liar2_finance,5,55,5,text_only,4,1-1,2,0.1,,0.6329071752800566,0.6329268292682927,False
liar2_finance,5,55,5,text_only,5,1-1,2,1.0,,0.6378027233951422,0.6378048780487805,False
liar2_finance,5,55,5,text_only,6,1-1,2,10.0,,0.6268242733766514,0.6268292682926829,False
liar2_finance,5,55,5,text_only,7,1-2,1,0.1,,0.647928695775762,0.6481707317073171,False
liar2_finance,5,55,5,text_only,8,1-2,1,1.0,,0.6473511904761905,0.6475609756097561,False
liar2_finance,5,55,5,text_only,9,1-2,1,10.0,,0.660753111424953,0.6609756097560976,True
liar2_finance,5,55,5,text_only,10,1-2,2,0.1,,0.6481601356971265,0.6481707317073171,False
liar2_finance,5,55,5,text_only,11,1-2,2,1.0,,0.6524307538549401,0.6524390243902439,False
liar2_finance,5,55,5,text_only,12,1-2,2,10.0,,0.6481329232654758,0.6481707317073171,False
liar2_finance,5,55,5,emotion_aware,1,1-1,1,0.1,0.05,0.6426744241385876,0.6426829268292683,False
liar2_finance,5,55,5,emotion_aware,2,1-1,1,0.1,0.1,0.6378027233951422,0.6378048780487805,False
liar2_finance,5,55,5,emotion_aware,3,1-1,1,0.1,0.25,0.6237490123169882,0.623780487804878,False
