dataset,repetition,seed,model,parameter_index,ngram_range,min_df,C,affect_weight,inner_macro_f1,inner_balanced_accuracy,selected
factors_finance,6,66,text_only,11,1-2,2,1.0,,0.5974115642261135,0.5977011494252874,False
factors_finance,6,66,text_only,12,1-2,2,10.0,,0.6022205615458525,0.603448275862069,False
factors_finance,6,66,emotion_aware,1,1-1,1,0.1,0.05,0.5989678102358817,0.5996168582375478,False
factors_finance,6,66,emotion_aware,2,1-1,1,0.1,0.1,0.5822221569548872,0.5823754789272031,False
factors_finance,6,66,emotion_aware,3,1-1,1,0.1,0.25,0.5703703703703704,0.5708812260536398,False
factors_finance,6,66,emotion_aware,4,1-1,1,0.1,0.5,0.5509264705882353,0.5517241379310345,False
factors_finance,6,66,emotion_aware,5,1-1,1,0.1,1.0,0.5661326625182047,0.5670498084291187,False
factors_finance,6,66,emotion_aware,6,1-1,1,1.0,0.05,0.5974884335756775,0.5977011494252873,False
factors_finance,6,66,emotion_aware,7,1-1,1,1.0,0.1,0.6089140909625104,0.6091954022988506,False
factors_finance,6,66,emotion_aware,8,1-1,1,1.0,0.25,0.5930094002383159,0.5938697318007662,False
factors_finance,6,66,emotion_aware,9,1-1,1,1.0,0.5,0.596985294117647,0.5977011494252873,False
factors_finance,6,66,emotion_aware,10,1-1,1,1.0,1.0,0.600541558747351,0.6015325670498084,False
factors_finance,6,66,emotion_aware,11,1-1,1,10.0,0.05,0.6015267175572518,0.6015325670498084,False
factors_finance,6,66,emotion_aware,12,1-1,1,10.0,0.1,0.6033769523005488,0.603448275862069,False
factors_finance,6,66,emotion_aware,13,1-1,1,10.0,0.25,0.5996153888499466,0.5996168582375478,False
factors_finance,6,66,emotion_aware,14,1-1,1,10.0,0.5,0.5919525254786537,0.5919540229885057,False
factors_finance,6,66,emotion_aware,15,1-1,1,10.0,1.0,0.5881090008257639,0.5881226053639848,False
factors_finance,6,66,emotion_aware,16,1-1,2,0.1,0.05,0.5839476380946085,0.5842911877394636,False
factors_finance,6,66,emotion_aware,17,1-1,2,0.1,0.1,0.5783212161269002,0.578544061302682,False
factors_finance,6,66,emotion_aware,18,1-1,2,0.1,0.25,0.5703703703703704,0.5708812260536398,False
factors_finance,6,66,emotion_aware,19,1-1,2,0.1,0.5,0.5586029411764706,0.5593869731800767,False
factors_finance,6,66,emotion_aware,20,1-1,2,0.1,1.0,0.5681270798477689,0.5689655172413792,False
factors_finance,6,66,emotion_aware,21,1-1,2,1.0,0.05,0.5821546596166556,0.5823754789272031,False
factors_finance,6,66,emotion_aware,22,1-1,2,1.0,0.1,0.5952492071599975,0.5957854406130267,False
factors_finance,6,66,emotion_aware,23,1-1,2,1.0,0.25,0.5915207847315344,0.5919540229885057,False
factors_finance,6,66,emotion_aware,24,1-1,2,1.0,0.5,0.5933862433862434,0.5938697318007662,False
factors_finance,6,66,emotion_aware,25,1-1,2,1.0,1.0,0.6010582010582011,0.6015325670498084,False
factors_finance,6,66,emotion_aware,26,1-1,2,10.0,0.05,0.5878669922699815,0.5881226053639846,False
factors_finance,6,66,emotion_aware,27,1-1,2,10.0,0.1,0.5917007876907259,0.5919540229885057,False
factors_finance,6,66,emotion_aware,28,1-1,2,10.0,0.25,0.5898215465961666,0.5900383141762452,False
factors_finance,6,66,emotion_aware,29,1-1,2,10.0,0.5,0.5937206296992481,0.5938697318007662,False
factors_finance,6,66,emotion_aware,30,1-1,2,10.0,1.0,0.593816067653277,0.5938697318007663,False
factors_finance,6,66,emotion_aware,31,1-2,1,0.1,0.05,0.6231046931407942,0.6245210727969348,False
factors_finance,6,66,emotion_aware,32,1-2,1,0.1,0.1,0.591292553015516,0.5919540229885057,False
factors_finance,6,66,emotion_aware,33,1-2,1,0.1,0.25,0.5530477026932674,0.553639846743295,False
factors_finance,6,66,emotion_aware,34,1-2,1,0.1,0.5,0.5526136710574232,0.553639846743295,False
factors_finance,6,66,emotion_aware,35,1-2,1,0.1,1.0,0.5622931285581888,0.5632183908045978,False
factors_finance,6,66,emotion_aware,36,1-2,1,1.0,0.05,0.6217377390485509,0.6226053639846743,False
factors_finance,6,66,emotion_aware,37,1-2,1,1.0,0.1,0.6217377390485509,0.6226053639846743,False
factors_finance,6,66,emotion_aware,38,1-2,1,1.0,0.25,0.6040562036055144,0.6053639846743295,False
factors_finance,6,66,emotion_aware,39,1-2,1,1.0,0.5,0.6018570717957221,0.603448275862069,False
factors_finance,6,66,emotion_aware,40,1-2,1,1.0,1.0,0.6003827751196172,0.6015325670498084,False
factors_finance,6,66,emotion_aware,41,1-2,1,10.0,0.05,0.6258312105071625,0.6264367816091954,False
factors_finance,6,66,emotion_aware,42,1-2,1,10.0,0.1,0.6125661375661375,0.6130268199233717,False
factors_finance,6,66,emotion_aware,43,1-2,1,10.0,0.25,0.6238529411764706,0.6245210727969348,False
factors_finance,6,66,emotion_aware,44,1-2,1,10.0,0.5,0.6104806960664306,0.6111111111111112,False
factors_finance,6,66,emotion_aware,45,1-2,1,10.0,1.0,0.6161764705882353,0.6168582375478927,False
factors_finance,6,66,emotion_aware,46,1-2,2,0.1,0.05,0.5991917559102848,0.5996168582375478,False
factors_finance,6,66,emotion_aware,47,1-2,2,0.1,0.1,0.5972222222222223,0.5977011494252873,False
factors_finance,6,66,emotion_aware,48,1-2,2,0.1,0.25,0.5699721964782205,0.5708812260536398,False
factors_finance,6,66,emotion_aware,49,1-2,2,0.1,0.5,0.5564538970569302,0.5574712643678161,False
factors_finance,6,66,emotion_aware,50,1-2,2,0.1,1.0,0.5659730397927949,0.5670498084291188,False
factors_finance,6,66,emotion_aware,51,1-2,2,1.0,0.05,0.6067587083781967,0.60727969348659,False
factors_finance,6,66,emotion_aware,52,1-2,2,1.0,0.1,0.6294181910475651,0.6302681992337165,True
factors_finance,6,66,emotion_aware,53,1-2,2,1.0,0.25,0.6214369595388065,0.6226053639846743,False
factors_finance,6,66,emotion_aware,54,1-2,2,1.0,0.5,0.6180323950653601,0.6187739463601533,False
factors_finance,6,66,emotion_aware,55,1-2,2,1.0,1.0,0.6160466039984112,0.6168582375478928,False
factors_finance,6,66,emotion_aware,56,1-2,2,10.0,0.05,0.6066430674562477,0.60727969348659,False
factors_finance,6,66,emotion_aware,57,1-2,2,10.0,0.1,0.6219935818969795,0.6226053639846744,False
factors_finance,6,66,emotion_aware,58,1-2,2,10.0,0.25,0.6088278942651013,0.6091954022988506,False
factors_finance,6,66,emotion_aware,59,1-2,2,10.0,0.5,0.6068627270890354,0.60727969348659,False
factors_finance,6,66,emotion_aware,60,1-2,2,10.0,1.0,0.6049928736206416,0.6053639846743295,False
factors_finance,7,77,text_only,1,1-1,1,0.1,,0.5918806320773763,0.5919540229885057,False
factors_finance,7,77,text_only,2,1-1,1,1.0,,0.5804212743935785,0.5804597701149425,False
factors_finance,7,77,text_only,3,1-1,1,10.0,,0.5670434527304756,0.5670498084291188,False
factors_finance,7,77,text_only,4,1-1,2,0.1,,0.5994389840029666,0.5996168582375478,False
factors_finance,7,77,text_only,5,1-1,2,1.0,,0.5842774566473988,0.5842911877394636,False
factors_finance,7,77,text_only,6,1-1,2,10.0,,0.5688879916310312,0.5689655172413793,False
factors_finance,7,77,text_only,7,1-2,1,0.1,,0.5931470588235295,0.5938697318007663,False
factors_finance,7,77,text_only,8,1-2,1,1.0,,0.5917007876907259,0.5919540229885057,False
factors_finance,7,77,text_only,9,1-2,1,10.0,,0.5744877726371447,0.5747126436781609,False
factors_finance,7,77,text_only,10,1-2,2,0.1,,0.6048941798941798,0.6053639846743295,True
factors_finance,7,77,text_only,11,1-2,2,1.0,,0.5838498135527839,0.5842911877394636,False
factors_finance,7,77,text_only,12,1-2,2,10.0,,0.5762784701332188,0.5766283524904214,False
factors_finance,7,77,emotion_aware,1,1-1,1,0.1,0.05,0.5938637698179683,0.5938697318007663,False
factors_finance,7,77,emotion_aware,2,1-1,1,0.1,0.1,0.5688373476063039,0.5689655172413792,False
factors_finance,7,77,emotion_aware,3,1-1,1,0.1,0.25,0.5564538970569302,0.5574712643678161,False
factors_finance,7,77,emotion_aware,4,1-1,1,0.1,0.5,0.5674399590458268,0.5689655172413792,False
factors_finance,7,77,emotion_aware,5,1-1,1,0.1,1.0,0.5514014572805266,0.5517241379310345,False
factors_finance,7,77,emotion_aware,6,1-1,1,1.0,0.05,0.603446820535593,0.603448275862069,False
factors_finance,7,77,emotion_aware,7,1-1,1,1.0,0.1,0.5938697318007663,0.5938697318007663,False
factors_finance,7,77,emotion_aware,8,1-1,1,1.0,0.25,0.6127482665413092,0.6130268199233716,True
factors_finance,7,77,emotion_aware,9,1-1,1,1.0,0.5,0.6014799154334038,0.6015325670498084,False
factors_finance,7,77,emotion_aware,10,1-1,1,1.0,1.0,0.5976066368108068,0.5977011494252873,False
factors_finance,7,77,emotion_aware,11,1-1,1,10.0,0.05,0.5842774566473988,0.5842911877394636,False
factors_finance,7,77,emotion_aware,12,1-1,1,10.0,0.1,0.5919525254786537,0.5919540229885057,False
factors_finance,7,77,emotion_aware,13,1-1,1,10.0,0.25,0.5938458828192669,0.5938697318007662,False
factors_finance,7,77,emotion_aware,14,1-1,1,10.0,0.5,0.5822773658321709,0.5823754789272031,False
factors_finance,7,77,emotion_aware,15,1-1,1,10.0,1.0,0.5785193123596165,0.578544061302682,False
factors_finance,7,77,emotion_aware,16,1-1,2,0.1,0.05,0.5976775254341795,0.5977011494252873,False
factors_finance,7,77,emotion_aware,17,1-1,2,0.1,0.1,0.5785193123596165,0.578544061302682,False
factors_finance,7,77,emotion_aware,18,1-1,2,0.1,0.25,0.5659730397927949,0.5670498084291188,False
factors_finance,7,77,emotion_aware,19,1-1,2,0.1,0.5,0.5579268292682926,0.5593869731800767,False
factors_finance,7,77,emotion_aware,20,1-1,2,0.1,1.0,0.5551376052426642,0.5555555555555556,False
factors_finance,7,77,emotion_aware,21,1-1,2,1.0,0.05,0.5976066368108068,0.5977011494252873,False
factors_finance,7,77,emotion_aware,22,1-1,2,1.0,0.1,0.5919525254786537,0.5919540229885057,False
factors_finance,7,77,emotion_aware,23,1-1,2,1.0,0.25,0.6053118393234672,0.6053639846743295,False
factors_finance,7,77,emotion_aware,24,1-1,2,1.0,0.5,0.5974884335756775,0.5977011494252873,False
factors_finance,7,77,emotion_aware,25,1-1,2,1.0,1.0,0.5820748619109178,0.5823754789272031,False
factors_finance,7,77,emotion_aware,26,1-1,2,10.0,0.05,0.5784450480875118,0.578544061302682,False
factors_finance,7,77,emotion_aware,27,1-1,2,10.0,0.1,0.5900142402043542,0.5900383141762453,False
factors_finance,7,77,emotion_aware,28,1-1,2,10.0,0.25,0.5766267987360679,0.5766283524904214,False
factors_finance,7,77,emotion_aware,29,1-1,2,10.0,0.5,0.5747064004697593,0.5747126436781609,False
factors_finance,7,77,emotion_aware,30,1-1,2,10.0,1.0,0.572757736026338,0.5727969348659003,False
factors_finance,7,77,emotion_aware,31,1-2,1,0.1,0.05,0.593654990085922,0.5938697318007663,False
factors_finance,7,77,emotion_aware,32,1-2,1,0.1,0.1,0.5668208856576338,0.5670498084291188,False
factors_finance,7,77,emotion_aware,33,1-2,1,0.1,0.25,0.5589726258871239,0.5593869731800767,False
factors_finance,7,77,emotion_aware,34,1-2,1,0.1,0.5,0.555905024620382,0.5574712643678161,False
factors_finance,7,77,emotion_aware,35,1-2,1,0.1,1.0,0.5552356328593254,0.5555555555555556,False
factors_finance,7,77,emotion_aware,36,1-2,1,1.0,0.05,0.574612730342853,0.5747126436781609,False
factors_finance,7,77,emotion_aware,37,1-2,1,1.0,0.1,0.5841675752469686,0.5842911877394636,False
factors_finance,7,77,emotion_aware,38,1-2,1,1.0,0.25,0.6006884681583478,0.6015325670498084,False
factors_finance,7,77,emotion_aware,39,1-2,1,1.0,0.5,0.5819827497538828,0.5823754789272031,False
factors_finance,7,77,emotion_aware,40,1-2,1,1.0,1.0,0.5801130541139137,0.5804597701149425,False
factors_finance,7,77,emotion_aware,41,1-2,1,10.0,0.05,0.5765522051131462,0.5766283524904214,False
factors_finance,7,77,emotion_aware,42,1-2,1,10.0,0.1,0.5898878054511278,0.5900383141762453,False
factors_finance,7,77,emotion_aware,43,1-2,1,10.0,0.25,0.5898878054511278,0.5900383141762453,False
factors_finance,7,77,emotion_aware,44,1-2,1,10.0,0.5,0.5841675752469686,0.5842911877394636,False
factors_finance,7,77,emotion_aware,45,1-2,1,10.0,1.0,0.5784883720930233,0.578544061302682,False
factors_finance,7,77,emotion_aware,46,1-2,2,0.1,0.05,0.5976066368108068,0.5977011494252873,False
factors_finance,7,77,emotion_aware,47,1-2,2,0.1,0.1,0.5919165819444394,0.5919540229885057,False
factors_finance,7,77,emotion_aware,48,1-2,2,0.1,0.25,0.5644291527442353,0.5651340996168582,False
factors_finance,7,77,emotion_aware,49,1-2,2,0.1,0.5,0.5674399590458268,0.5689655172413792,False
factors_finance,7,77,emotion_aware,50,1-2,2,0.1,1.0,0.5551376052426642,0.5555555555555556,False
factors_finance,7,77,emotion_aware,51,1-2,2,1.0,0.05,0.593654990085922,0.5938697318007663,False
factors_finance,7,77,emotion_aware,52,1-2,2,1.0,0.1,0.595451390036693,0.5957854406130269,False
factors_finance,7,77,emotion_aware,53,1-2,2,1.0,0.25,0.6032021739529589,0.603448275862069,False
factors_finance,7,77,emotion_aware,54,1-2,2,1.0,0.5,0.5973228323317219,0.5977011494252873,False
factors_finance,7,77,emotion_aware,55,1-2,2,1.0,1.0,0.5896527910428024,0.5900383141762452,False
factors_finance,7,77,emotion_aware,56,1-2,2,10.0,0.05,0.578042328042328,0.578544061302682,False
factors_finance,7,77,emotion_aware,57,1-2,2,10.0,0.1,0.5860549812030076,0.5862068965517242,False
factors_finance,7,77,emotion_aware,58,1-2,2,10.0,0.25,0.5878669922699815,0.5881226053639846,False
factors_finance,7,77,emotion_aware,59,1-2,2,10.0,0.5,0.5820748619109178,0.5823754789272031,False
factors_finance,7,77,emotion_aware,60,1-2,2,10.0,1.0,0.5801994014284928,0.5804597701149425,False
factors_finance,8,88,text_only,1,1-1,1,0.1,,0.6072782522212394,0.60727969348659,False
factors_finance,8,88,text_only,2,1-1,1,1.0,,0.5956652459774672,0.5957854406130267,False
factors_finance,8,88,text_only,3,1-1,1,10.0,,0.587939624692047,0.5881226053639848,False
factors_finance,8,88,text_only,4,1-1,2,0.1,,0.5822773658321709,0.5823754789272031,False
factors_finance,8,88,text_only,5,1-1,2,1.0,,0.5689639353647751,0.5689655172413793,False
factors_finance,8,88,text_only,6,1-1,2,10.0,,0.5494363822683548,0.5498084291187739,False
factors_finance,8,88,text_only,7,1-2,1,0.1,,0.6168076109936576,0.6168582375478927,True
factors_finance,8,88,text_only,8,1-2,1,1.0,,0.6072667217175888,0.60727969348659,False
factors_finance,8,88,text_only,9,1-2,1,10.0,,0.6111096839068859,0.6111111111111112,False
factors_finance,8,88,text_only,10,1-2,2,0.1,,0.5876852991421591,0.5881226053639848,False
factors_finance,8,88,text_only,11,1-2,2,1.0,,0.5823509549745292,0.5823754789272031,False
factors_finance,8,88,text_only,12,1-2,2,10.0,,0.563115777108876,0.5632183908045977,False
factors_finance,8,88,emotion_aware,1,1-1,1,0.1,0.05,0.6168582375478927,0.6168582375478927,False
factors_finance,8,88,emotion_aware,2,1-1,1,0.1,0.1,0.5804459124690339,0.5804597701149425,False
factors_finance,8,88,emotion_aware,3,1-1,1,0.1,0.25,0.578147729109423,0.578544061302682,False
factors_finance,8,88,emotion_aware,4,1-1,1,0.1,0.5,0.5662794117647059,0.5670498084291188,False
factors_finance,8,88,emotion_aware,5,1-1,1,0.1,1.0,0.5857142857142856,0.5862068965517242,False
factors_finance,8,88,emotion_aware,6,1-1,1,1.0,0.05,0.6129756871035941,0.6130268199233717,False
factors_finance,8,88,emotion_aware,7,1-1,1,1.0,0.1,0.6244990237385675,0.6245210727969348,False
factors_finance,8,88,emotion_aware,8,1-1,1,1.0,0.25,0.6301582581689629,0.6302681992337165,False
factors_finance,8,88,emotion_aware,9,1-1,1,1.0,0.5,0.6183691838571612,0.6187739463601531,False
factors_finance,8,88,emotion_aware,10,1-1,1,1.0,1.0,0.614533698267786,0.6149425287356323,False
factors_finance,8,88,emotion_aware,11,1-1,1,10.0,0.05,0.5933862433862434,0.5938697318007662,False
factors_finance,8,88,emotion_aware,12,1-1,1,10.0,0.1,0.6091035900447838,0.6091954022988506,False
factors_finance,8,88,emotion_aware,13,1-1,1,10.0,0.25,0.6187613542526837,0.6187739463601533,False
factors_finance,8,88,emotion_aware,14,1-1,1,10.0,0.5,0.6245210727969349,0.6245210727969349,False
factors_finance,8,88,emotion_aware,15,1-1,1,10.0,1.0,0.6264354106494717,0.6264367816091954,False
factors_finance,8,88,emotion_aware,16,1-1,2,0.1,0.05,0.5938637698179683,0.5938697318007663,False
factors_finance,8,88,emotion_aware,17,1-1,2,0.1,0.1,0.5708812260536399,0.5708812260536399,False
factors_finance,8,88,emotion_aware,18,1-1,2,0.1,0.25,0.5859090374897167,0.5862068965517241,False
factors_finance,8,88,emotion_aware,19,1-1,2,0.1,0.5,0.5761788423740333,0.5766283524904214,False
factors_finance,8,88,emotion_aware,20,1-1,2,0.1,1.0,0.5758048206504753,0.5766283524904214,False
factors_finance,8,88,emotion_aware,21,1-1,2,1.0,0.05,0.5785193123596165,0.578544061302682,False
factors_finance,8,88,emotion_aware,22,1-1,2,1.0,0.1,0.6033303597977996,0.603448275862069,False
factors_finance,8,88,emotion_aware,23,1-1,2,1.0,0.25,0.6148732725237213,0.6149425287356322,False
factors_finance,8,88,emotion_aware,24,1-1,2,1.0,0.5,0.612662914909561,0.6130268199233717,False
factors_finance,8,88,emotion_aware,25,1-1,2,1.0,1.0,0.6069551419787775,0.60727969348659,False
factors_finance,8,88,emotion_aware,26,1-1,2,10.0,0.05,0.5494363822683548,0.5498084291187739,False
factors_finance,8,88,emotion_aware,27,1-1,2,10.0,0.1,0.5725318105870041,0.5727969348659003,False
factors_finance,8,88,emotion_aware,28,1-1,2,10.0,0.25,0.5804212743935785,0.5804597701149425,False
factors_finance,8,88,emotion_aware,29,1-1,2,10.0,0.5,0.5842530435771988,0.5842911877394636,False
factors_finance,8,88,emotion_aware,30,1-1,2,10.0,1.0,0.5804582304217144,0.5804597701149425,False
factors_finance,8,88,emotion_aware,31,1-2,1,0.1,0.05,0.6149411155925324,0.6149425287356322,False
factors_finance,8,88,emotion_aware,32,1-2,1,0.1,0.1,0.5880001321571349,0.5881226053639848,False
factors_finance,8,88,emotion_aware,33,1-2,1,0.1,0.25,0.578240686332119,0.578544061302682,False
factors_finance,8,88,emotion_aware,34,1-2,1,0.1,0.5,0.5681270798477689,0.5689655172413792,False
factors_finance,8,88,emotion_aware,35,1-2,1,0.1,1.0,0.5760667051296657,0.5766283524904214,False
factors_finance,8,88,emotion_aware,36,1-2,1,1.0,0.05,0.626402504597022,0.6264367816091954,False
factors_finance,8,88,emotion_aware,37,1-2,1,1.0,0.1,0.6186605874384643,0.6187739463601533,False
factors_finance,8,88,emotion_aware,38,1-2,1,1.0,0.25,0.623725671918443,0.6245210727969348,False
factors_finance,8,88,emotion_aware,39,1-2,1,1.0,0.5,0.6258312105071625,0.6264367816091954,False
factors_finance,8,88,emotion_aware,40,1-2,1,1.0,1.0,0.6296688391173455,0.6302681992337165,False
factors_finance,8,88,emotion_aware,41,1-2,1,10.0,0.05,0.6053581914268937,0.6053639846743295,False
factors_finance,8,88,emotion_aware,42,1-2,1,10.0,0.1,0.626402504597022,0.6264367816091954,False
factors_finance,8,88,emotion_aware,43,1-2,1,10.0,0.25,0.6398255941982178,0.6398467432950192,True
factors_finance,8,88,emotion_aware,44,1-2,1,10.0,0.5,0.635822868473232,0.6360153256704981,False
factors_finance,8,88,emotion_aware,45,1-2,1,10.0,1.0,0.6320974965127377,0.632183908045977,False
factors_finance,8,88,emotion_aware,46,1-2,2,0.1,0.05,0.6129359077894427,0.6130268199233717,False
factors_finance,8,88,emotion_aware,47,1-2,2,0.1,0.1,0.593816067653277,0.5938697318007663,False
factors_finance,8,88,emotion_aware,48,1-2,2,0.1,0.25,0.5686980151662596,0.5689655172413793,False
factors_finance,8,88,emotion_aware,49,1-2,2,0.1,0.5,0.5777941176470589,0.578544061302682,False
factors_finance,8,88,emotion_aware,50,1-2,2,0.1,1.0,0.5818783068783069,0.5823754789272031,False
factors_finance,8,88,emotion_aware,51,1-2,2,1.0,0.05,0.5957720891824938,0.5957854406130267,False
factors_finance,8,88,emotion_aware,52,1-2,2,1.0,0.1,0.6168526130358192,0.6168582375478927,False
factors_finance,8,88,emotion_aware,53,1-2,2,1.0,0.25,0.6280029974874002,0.6283524904214559,False
factors_finance,8,88,emotion_aware,54,1-2,2,1.0,0.5,0.6259412104085285,0.6264367816091954,False
factors_finance,8,88,emotion_aware,55,1-2,2,1.0,1.0,0.6181559532867966,0.6187739463601533,False
factors_finance,8,88,emotion_aware,56,1-2,2,10.0,0.05,0.5803350183368025,0.5804597701149425,False
factors_finance,8,88,emotion_aware,57,1-2,2,10.0,0.1,0.5935773886473146,0.5938697318007663,False
factors_finance,8,88,emotion_aware,58,1-2,2,10.0,0.25,0.6015267175572518,0.6015325670498084,False
factors_finance,8,88,emotion_aware,59,1-2,2,10.0,0.5,0.5977011494252874,0.5977011494252874,False
factors_finance,8,88,emotion_aware,60,1-2,2,10.0,1.0,0.601509168049092,0.6015325670498084,False
factors_finance,9,99,text_only,1,1-1,1,0.1,,0.6471781007096993,0.6475095785440612,False
factors_finance,9,99,text_only,2,1-1,1,1.0,,0.645592569077704,0.6455938697318008,False
factors_finance,9,99,text_only,3,1-1,1,10.0,,0.6434897554527429,0.6436781609195402,False
factors_finance,9,99,text_only,4,1-1,2,0.1,,0.6566332136570595,0.657088122605364,False
factors_finance,9,99,text_only,5,1-1,2,1.0,,0.6665883562146685,0.6666666666666666,True
factors_finance,9,99,text_only,6,1-1,2,10.0,,0.6264244426094137,0.6264367816091954,False
factors_finance,9,99,text_only,7,1-2,1,0.1,,0.6352442737984907,0.6360153256704981,False
factors_finance,9,99,text_only,8,1-2,1,1.0,,0.6376318138243364,0.6379310344827587,False
factors_finance,9,99,text_only,9,1-2,1,10.0,,0.6359298142573966,0.6360153256704981,False
factors_finance,9,99,text_only,10,1-2,2,0.1,,0.6451237124388604,0.6455938697318008,False
factors_finance,9,99,text_only,11,1-2,2,1.0,,0.6474267674913736,0.6475095785440613,False
factors_finance,9,99,text_only,12,1-2,2,10.0,,0.6608585534164113,0.6609195402298851,False
factors_finance,9,99,emotion_aware,1,1-1,1,0.1,0.05,0.6337111262146623,0.6340996168582376,False
factors_finance,9,99,emotion_aware,2,1-1,1,0.1,0.1,0.600946766439776,0.6015325670498084,False
factors_finance,9,99,emotion_aware,3,1-1,1,0.1,0.25,0.5756550270544657,0.5766283524904214,False
factors_finance,9,99,emotion_aware,4,1-1,1,0.1,0.5,0.5662794117647059,0.5670498084291188,False
factors_finance,9,99,emotion_aware,5,1-1,1,0.1,1.0,0.5814907983582682,0.5823754789272031,False
factors_finance,9,99,emotion_aware,6,1-1,1,1.0,0.05,0.65315359962996,0.6532567049808429,False
factors_finance,9,99,emotion_aware,7,1-1,1,1.0,0.1,0.6492077190018912,0.6494252873563219,False
factors_finance,9,99,emotion_aware,8,1-1,1,1.0,0.25,0.6353676470588235,0.6360153256704981,False
factors_finance,9,99,emotion_aware,9,1-1,1,1.0,0.5,0.629875640625287,0.6302681992337165,False
factors_finance,9,99,emotion_aware,10,1-1,1,1.0,1.0,0.6201320180532482,0.6206896551724138,False
factors_finance,9,99,emotion_aware,11,1-1,1,10.0,0.05,0.6436729301233118,0.6436781609195402,False
factors_finance,9,99,emotion_aware,12,1-1,1,10.0,0.1,0.6379190751445087,0.6379310344827587,False
factors_finance,9,99,emotion_aware,13,1-1,1,10.0,0.25,0.6302559867877786,0.6302681992337165,False
factors_finance,9,99,emotion_aware,14,1-1,1,10.0,0.5,0.6321785085143863,0.632183908045977,False
factors_finance,9,99,emotion_aware,15,1-1,1,10.0,1.0,0.632183908045977,0.632183908045977,False
factors_finance,9,99,emotion_aware,16,1-1,2,0.1,0.05,0.6394179894179894,0.6398467432950192,False
factors_finance,9,99,emotion_aware,17,1-1,2,0.1,0.1,0.6048941798941798,0.6053639846743295,False
factors_finance,9,99,emotion_aware,18,1-1,2,0.1,0.25,0.5851777725453262,0.5862068965517242,False
factors_finance,9,99,emotion_aware,19,1-1,2,0.1,0.5,0.5682667813544182,0.5689655172413793,False
factors_finance,9,99,emotion_aware,20,1-1,2,0.1,1.0,0.5774958794443137,0.578544061302682,False
factors_finance,9,99,emotion_aware,21,1-1,2,1.0,0.05,0.6436572368131304,0.6436781609195402,False
factors_finance,9,99,emotion_aware,22,1-1,2,1.0,0.1,0.6436310782241015,0.6436781609195402,False
factors_finance,9,99,emotion_aware,23,1-1,2,1.0,0.25,0.6414663978050312,0.6417624521072797,False
factors_finance,9,99,emotion_aware,24,1-1,2,1.0,0.5,0.6317460317460317,0.632183908045977,False
factors_finance,9,99,emotion_aware,25,1-1,2,1.0,1.0,0.6299626458629467,0.6302681992337165,False
factors_finance,9,99,emotion_aware,26,1-1,2,10.0,0.05,0.6302559867877786,0.6302681992337165,False
factors_finance,9,99,emotion_aware,27,1-1,2,10.0,0.1,0.6397621320020557,0.6398467432950192,False
factors_finance,9,99,emotion_aware,28,1-1,2,10.0,0.25,0.6244990237385675,0.6245210727969348,False
factors_finance,9,99,emotion_aware,29,1-1,2,10.0,0.5,0.6245210727969349,0.6245210727969349,False
factors_finance,9,99,emotion_aware,30,1-1,2,10.0,1.0,0.6168582375478927,0.6168582375478927,False
factors_finance,9,99,emotion_aware,31,1-2,1,0.1,0.05,0.6201320180532482,0.6206896551724138,False
factors_finance,9,99,emotion_aware,32,1-2,1,0.1,0.1,0.6025366090510154,0.603448275862069,False
factors_finance,9,99,emotion_aware,33,1-2,1,0.1,0.25,0.5586029411764706,0.5593869731800767,False
factors_finance,9,99,emotion_aware,34,1-2,1,0.1,0.5,0.5621320932422886,0.5632183908045977,False
factors_finance,9,99,emotion_aware,35,1-2,1,0.1,1.0,0.5756550270544657,0.5766283524904214,False
factors_finance,9,99,emotion_aware,36,1-2,1,1.0,0.05,0.6337111262146623,0.6340996168582376,False
factors_finance,9,99,emotion_aware,37,1-2,1,1.0,0.1,0.6235872380503885,0.6245210727969348,False
factors_finance,9,99,emotion_aware,38,1-2,1,1.0,0.25,0.6271208907741251,0.6283524904214559,False
factors_finance,9,99,emotion_aware,39,1-2,1,1.0,0.5,0.6160466039984112,0.6168582375478928,False
factors_finance,9,99,emotion_aware,40,1-2,1,1.0,1.0,0.6137504003416249,0.6149425287356322,False
factors_finance,9,99,emotion_aware,41,1-2,1,10.0,0.05,0.6356730387763199,0.6360153256704981,False
factors_finance,9,99,emotion_aware,42,1-2,1,10.0,0.1,0.651013121354159,0.6513409961685823,False
factors_finance,9,99,emotion_aware,43,1-2,1,10.0,0.25,0.6452175829827881,0.6455938697318007,False
factors_finance,9,99,emotion_aware,44,1-2,1,10.0,0.5,0.641065617473479,0.6417624521072798,False
factors_finance,9,99,emotion_aware,45,1-2,1,10.0,1.0,0.641065617473479,0.6417624521072798,False
factors_finance,9,99,emotion_aware,46,1-2,2,0.1,0.05,0.6238529411764706,0.6245210727969348,False
factors_finance,9,99,emotion_aware,47,1-2,2,0.1,0.1,0.6065157838613007,0.60727969348659,False
factors_finance,9,99,emotion_aware,48,1-2,2,0.1,0.25,0.5777941176470589,0.578544061302682,False
factors_finance,9,99,emotion_aware,49,1-2,2,0.1,0.5,0.5718148010549586,0.5727969348659003,False
factors_finance,9,99,emotion_aware,50,1-2,2,0.1,1.0,0.5794952530539728,0.5804597701149425,False
