dataset,repetition,outer_seed,outer_fold,model,candidate_index,classifier,representation,C,affect_weight,inner_macro_f1,inner_balanced_accuracy,selected,evaluation_stage
factors_finance,6,66,0,emotion_aware,18,logistic_regression,word_char,0.1,0.25,0.5642882094464158,0.5651340996168582,False,rfc_complete_source_tuning
factors_finance,6,66,0,emotion_aware,19,logistic_regression,word_char,0.1,0.5,0.5776512643982523,0.578544061302682,False,rfc_complete_source_tuning
factors_finance,6,66,0,emotion_aware,20,logistic_regression,word_char,0.1,1.0,0.5817615148263037,0.5823754789272031,False,rfc_complete_source_tuning
factors_finance,6,66,0,emotion_aware,21,logistic_regression,word_char,1.0,0.05,0.614533698267786,0.6149425287356323,False,rfc_complete_source_tuning
factors_finance,6,66,0,emotion_aware,22,logistic_regression,word_char,1.0,0.1,0.6186045828544993,0.6187739463601533,False,rfc_complete_source_tuning
factors_finance,6,66,0,emotion_aware,23,logistic_regression,word_char,1.0,0.25,0.6103546542626538,0.6111111111111112,False,rfc_complete_source_tuning
factors_finance,6,66,0,emotion_aware,24,logistic_regression,word_char,1.0,0.5,0.6137504003416249,0.6149425287356322,False,rfc_complete_source_tuning
factors_finance,6,66,0,emotion_aware,25,logistic_regression,word_char,1.0,1.0,0.6122070700383953,0.6130268199233717,False,rfc_complete_source_tuning
factors_finance,6,66,0,emotion_aware,26,logistic_regression,word_char,10.0,0.05,0.6127482665413092,0.6130268199233716,False,rfc_complete_source_tuning
factors_finance,6,66,0,emotion_aware,27,logistic_regression,word_char,10.0,0.1,0.6032021739529589,0.603448275862069,False,rfc_complete_source_tuning
factors_finance,6,66,0,emotion_aware,28,logistic_regression,word_char,10.0,0.25,0.6069551419787775,0.60727969348659,False,rfc_complete_source_tuning
factors_finance,6,66,0,emotion_aware,29,logistic_regression,word_char,10.0,0.5,0.614533698267786,0.6149425287356323,False,rfc_complete_source_tuning
factors_finance,6,66,0,emotion_aware,30,logistic_regression,word_char,10.0,1.0,0.6068627270890354,0.60727969348659,False,rfc_complete_source_tuning
factors_finance,6,66,0,emotion_aware,31,linear_svm,word,0.1,0.05,0.6067587083781967,0.60727969348659,False,rfc_complete_source_tuning
factors_finance,6,66,0,emotion_aware,32,linear_svm,word,0.1,0.1,0.6235872380503885,0.6245210727969348,False,rfc_complete_source_tuning
factors_finance,6,66,0,emotion_aware,33,linear_svm,word,0.1,0.25,0.6177512833250538,0.6187739463601533,False,rfc_complete_source_tuning
factors_finance,6,66,0,emotion_aware,34,linear_svm,word,0.1,0.5,0.6140572870495367,0.6149425287356323,False,rfc_complete_source_tuning
factors_finance,6,66,0,emotion_aware,35,linear_svm,word,0.1,1.0,0.6139095876800795,0.6149425287356322,False,rfc_complete_source_tuning
factors_finance,6,66,0,emotion_aware,36,linear_svm,word,1.0,0.05,0.6065157838613007,0.60727969348659,False,rfc_complete_source_tuning
factors_finance,6,66,0,emotion_aware,37,linear_svm,word,1.0,0.1,0.6183691838571612,0.6187739463601531,False,rfc_complete_source_tuning
factors_finance,6,66,0,emotion_aware,38,linear_svm,word,1.0,0.25,0.6046617647058823,0.6053639846743295,False,rfc_complete_source_tuning
factors_finance,6,66,0,emotion_aware,39,linear_svm,word,1.0,0.5,0.600946766439776,0.6015325670498084,False,rfc_complete_source_tuning
factors_finance,6,66,0,emotion_aware,40,linear_svm,word,1.0,1.0,0.600946766439776,0.6015325670498084,False,rfc_complete_source_tuning
factors_finance,6,66,0,emotion_aware,41,linear_svm,word,10.0,0.05,0.6100678920351051,0.6111111111111112,False,rfc_complete_source_tuning
factors_finance,6,66,0,emotion_aware,42,linear_svm,word,10.0,0.1,0.6083675360783795,0.6091954022988506,False,rfc_complete_source_tuning
factors_finance,6,66,0,emotion_aware,43,linear_svm,word,10.0,0.25,0.5947011094552078,0.5957854406130269,False,rfc_complete_source_tuning
factors_finance,6,66,0,emotion_aware,44,linear_svm,word,10.0,0.5,0.5947011094552078,0.5957854406130269,False,rfc_complete_source_tuning
factors_finance,6,66,0,emotion_aware,45,linear_svm,word,10.0,1.0,0.5986963830515084,0.5996168582375478,False,rfc_complete_source_tuning
factors_finance,6,66,0,emotion_aware,46,linear_svm,word_char,0.1,0.05,0.6030272414996601,0.603448275862069,False,rfc_complete_source_tuning
factors_finance,6,66,0,emotion_aware,47,linear_svm,word_char,0.1,0.1,0.614703560215192,0.6149425287356322,False,rfc_complete_source_tuning
factors_finance,6,66,0,emotion_aware,48,linear_svm,word_char,0.1,0.25,0.6160466039984112,0.6168582375478928,False,rfc_complete_source_tuning
factors_finance,6,66,0,emotion_aware,49,linear_svm,word_char,0.1,0.5,0.6155885471898197,0.6168582375478927,False,rfc_complete_source_tuning
factors_finance,6,66,0,emotion_aware,50,linear_svm,word_char,0.1,1.0,0.6120643983988698,0.6130268199233717,False,rfc_complete_source_tuning
factors_finance,6,66,0,emotion_aware,51,linear_svm,word_char,1.0,0.05,0.6110411657826638,0.6111111111111112,False,rfc_complete_source_tuning
factors_finance,6,66,0,emotion_aware,52,linear_svm,word_char,1.0,0.1,0.6071052235435797,0.60727969348659,False,rfc_complete_source_tuning
factors_finance,6,66,0,emotion_aware,53,linear_svm,word_char,1.0,0.25,0.6050799153837114,0.6053639846743295,False,rfc_complete_source_tuning
factors_finance,6,66,0,emotion_aware,54,linear_svm,word_char,1.0,0.5,0.6124579174078594,0.6130268199233716,False,rfc_complete_source_tuning
factors_finance,6,66,0,emotion_aware,55,linear_svm,word_char,1.0,1.0,0.6143183246766135,0.6149425287356322,False,rfc_complete_source_tuning
factors_finance,6,66,0,emotion_aware,56,linear_svm,word_char,10.0,0.05,0.6052191024436091,0.6053639846743295,False,rfc_complete_source_tuning
factors_finance,6,66,0,emotion_aware,57,linear_svm,word_char,10.0,0.1,0.5994389840029666,0.5996168582375478,False,rfc_complete_source_tuning
factors_finance,6,66,0,emotion_aware,58,linear_svm,word_char,10.0,0.25,0.5916168060559981,0.5919540229885057,False,rfc_complete_source_tuning
factors_finance,6,66,0,emotion_aware,59,linear_svm,word_char,10.0,0.5,0.5972222222222223,0.5977011494252873,False,rfc_complete_source_tuning
factors_finance,6,66,0,emotion_aware,60,linear_svm,word_char,10.0,1.0,0.6010582010582011,0.6015325670498084,False,rfc_complete_source_tuning
factors_finance,7,77,0,text_only,1,logistic_regression,word,0.1,,0.6048941798941798,0.6053639846743295,True,rfc_complete_source_tuning
factors_finance,7,77,0,text_only,2,logistic_regression,word,1.0,,0.5838498135527839,0.5842911877394636,False,rfc_complete_source_tuning
factors_finance,7,77,0,text_only,3,logistic_regression,word,10.0,,0.5762784701332188,0.5766283524904214,False,rfc_complete_source_tuning
factors_finance,7,77,0,text_only,4,logistic_regression,word_char,0.1,,0.5996036333608588,0.5996168582375478,False,rfc_complete_source_tuning
factors_finance,7,77,0,text_only,5,logistic_regression,word_char,1.0,,0.59958012031168,0.5996168582375478,False,rfc_complete_source_tuning
factors_finance,7,77,0,text_only,6,logistic_regression,word_char,10.0,,0.5919525254786537,0.5919540229885057,False,rfc_complete_source_tuning
factors_finance,7,77,0,text_only,7,linear_svm,word,0.1,,0.5896527910428024,0.5900383141762452,False,rfc_complete_source_tuning
factors_finance,7,77,0,text_only,8,linear_svm,word,1.0,,0.5706543291473893,0.5708812260536398,False,rfc_complete_source_tuning
factors_finance,7,77,0,text_only,9,linear_svm,word,10.0,,0.5804459124690339,0.5804597701149425,False,rfc_complete_source_tuning
factors_finance,7,77,0,text_only,10,linear_svm,word_char,0.1,,0.6034351775392238,0.603448275862069,False,rfc_complete_source_tuning
factors_finance,7,77,0,text_only,11,linear_svm,word_char,1.0,,0.5860549812030076,0.5862068965517242,False,rfc_complete_source_tuning
factors_finance,7,77,0,text_only,12,linear_svm,word_char,10.0,,0.5783893327067668,0.578544061302682,False,rfc_complete_source_tuning
factors_finance,7,77,0,emotion_aware,1,logistic_regression,word,0.1,0.05,0.5976066368108068,0.5977011494252873,False,rfc_complete_source_tuning
factors_finance,7,77,0,emotion_aware,2,logistic_regression,word,0.1,0.1,0.5919165819444394,0.5919540229885057,False,rfc_complete_source_tuning
factors_finance,7,77,0,emotion_aware,3,logistic_regression,word,0.1,0.25,0.5644291527442353,0.5651340996168582,False,rfc_complete_source_tuning
factors_finance,7,77,0,emotion_aware,4,logistic_regression,word,0.1,0.5,0.5674399590458268,0.5689655172413792,False,rfc_complete_source_tuning
factors_finance,7,77,0,emotion_aware,5,logistic_regression,word,0.1,1.0,0.5551376052426642,0.5555555555555556,False,rfc_complete_source_tuning
factors_finance,7,77,0,emotion_aware,6,logistic_regression,word,1.0,0.05,0.593654990085922,0.5938697318007663,False,rfc_complete_source_tuning
factors_finance,7,77,0,emotion_aware,7,logistic_regression,word,1.0,0.1,0.595451390036693,0.5957854406130269,False,rfc_complete_source_tuning
factors_finance,7,77,0,emotion_aware,8,logistic_regression,word,1.0,0.25,0.6032021739529589,0.603448275862069,False,rfc_complete_source_tuning
factors_finance,7,77,0,emotion_aware,9,logistic_regression,word,1.0,0.5,0.5973228323317219,0.5977011494252873,False,rfc_complete_source_tuning
factors_finance,7,77,0,emotion_aware,10,logistic_regression,word,1.0,1.0,0.5896527910428024,0.5900383141762452,False,rfc_complete_source_tuning
factors_finance,7,77,0,emotion_aware,11,logistic_regression,word,10.0,0.05,0.578042328042328,0.578544061302682,False,rfc_complete_source_tuning
factors_finance,7,77,0,emotion_aware,12,logistic_regression,word,10.0,0.1,0.5860549812030076,0.5862068965517242,False,rfc_complete_source_tuning
factors_finance,7,77,0,emotion_aware,13,logistic_regression,word,10.0,0.25,0.5878669922699815,0.5881226053639846,False,rfc_complete_source_tuning
factors_finance,7,77,0,emotion_aware,14,logistic_regression,word,10.0,0.5,0.5820748619109178,0.5823754789272031,False,rfc_complete_source_tuning
factors_finance,7,77,0,emotion_aware,15,logistic_regression,word,10.0,1.0,0.5801994014284928,0.5804597701149425,False,rfc_complete_source_tuning
factors_finance,7,77,0,emotion_aware,16,logistic_regression,word_char,0.1,0.05,0.6034351775392238,0.603448275862069,False,rfc_complete_source_tuning
factors_finance,7,77,0,emotion_aware,17,logistic_regression,word_char,0.1,0.1,0.5841065049217404,0.5842911877394636,False,rfc_complete_source_tuning
factors_finance,7,77,0,emotion_aware,18,logistic_regression,word_char,0.1,0.25,0.5721044099646012,0.5727969348659003,False,rfc_complete_source_tuning
factors_finance,7,77,0,emotion_aware,19,logistic_regression,word_char,0.1,0.5,0.5791608839543076,0.5804597701149425,False,rfc_complete_source_tuning
factors_finance,7,77,0,emotion_aware,20,logistic_regression,word_char,0.1,1.0,0.5609401342104393,0.5613026819923372,False,rfc_complete_source_tuning
factors_finance,7,77,0,emotion_aware,21,logistic_regression,word_char,1.0,0.05,0.6071629167079657,0.60727969348659,True,rfc_complete_source_tuning
factors_finance,7,77,0,emotion_aware,22,logistic_regression,word_char,1.0,0.1,0.6014799154334038,0.6015325670498084,False,rfc_complete_source_tuning
factors_finance,7,77,0,emotion_aware,23,logistic_regression,word_char,1.0,0.25,0.6053581914268937,0.6053639846743295,False,rfc_complete_source_tuning
factors_finance,7,77,0,emotion_aware,24,logistic_regression,word_char,1.0,0.5,0.6033303597977996,0.603448275862069,False,rfc_complete_source_tuning
factors_finance,7,77,0,emotion_aware,25,logistic_regression,word_char,1.0,1.0,0.5994978028876334,0.5996168582375478,False,rfc_complete_source_tuning
factors_finance,7,77,0,emotion_aware,26,logistic_regression,word_char,10.0,0.05,0.59958012031168,0.5996168582375478,False,rfc_complete_source_tuning
factors_finance,7,77,0,emotion_aware,27,logistic_regression,word_char,10.0,0.1,0.6034118894953002,0.603448275862069,False,rfc_complete_source_tuning
factors_finance,7,77,0,emotion_aware,28,logistic_regression,word_char,10.0,0.25,0.5957127388184338,0.5957854406130269,False,rfc_complete_source_tuning
factors_finance,7,77,0,emotion_aware,29,logistic_regression,word_char,10.0,0.5,0.5823202959830867,0.5823754789272031,False,rfc_complete_source_tuning
factors_finance,7,77,0,emotion_aware,30,logistic_regression,word_char,10.0,1.0,0.5842530435771988,0.5842911877394636,False,rfc_complete_source_tuning
factors_finance,7,77,0,emotion_aware,31,linear_svm,word,0.1,0.05,0.5974884335756775,0.5977011494252873,False,rfc_complete_source_tuning
factors_finance,7,77,0,emotion_aware,32,linear_svm,word,0.1,0.1,0.5955345831114702,0.5957854406130269,False,rfc_complete_source_tuning
factors_finance,7,77,0,emotion_aware,33,linear_svm,word,0.1,0.25,0.6011578529761817,0.6015325670498084,False,rfc_complete_source_tuning
factors_finance,7,77,0,emotion_aware,34,linear_svm,word,0.1,0.5,0.5971097161170815,0.5977011494252873,False,rfc_complete_source_tuning
factors_finance,7,77,0,emotion_aware,35,linear_svm,word,0.1,1.0,0.5933862433862434,0.5938697318007662,False,rfc_complete_source_tuning
factors_finance,7,77,0,emotion_aware,36,linear_svm,word,1.0,0.05,0.5763656060077484,0.5766283524904214,False,rfc_complete_source_tuning
factors_finance,7,77,0,emotion_aware,37,linear_svm,word,1.0,0.1,0.5860549812030076,0.5862068965517242,False,rfc_complete_source_tuning
factors_finance,7,77,0,emotion_aware,38,linear_svm,word,1.0,0.25,0.5877822220753033,0.5881226053639846,False,rfc_complete_source_tuning
factors_finance,7,77,0,emotion_aware,39,linear_svm,word,1.0,0.5,0.5875762063478647,0.5881226053639848,False,rfc_complete_source_tuning
factors_finance,7,77,0,emotion_aware,40,linear_svm,word,1.0,1.0,0.5837397059417984,0.5842911877394636,False,rfc_complete_source_tuning
factors_finance,7,77,0,emotion_aware,41,linear_svm,word,10.0,0.05,0.5747064004697593,0.5747126436781609,False,rfc_complete_source_tuning
factors_finance,7,77,0,emotion_aware,42,linear_svm,word,10.0,0.1,0.5747064004697593,0.5747126436781609,False,rfc_complete_source_tuning
factors_finance,7,77,0,emotion_aware,43,linear_svm,word,10.0,0.25,0.5880848127608191,0.5881226053639848,False,rfc_complete_source_tuning
factors_finance,7,77,0,emotion_aware,44,linear_svm,word,10.0,0.5,0.5918806320773763,0.5919540229885057,False,rfc_complete_source_tuning
factors_finance,7,77,0,emotion_aware,45,linear_svm,word,10.0,1.0,0.5899841437632136,0.5900383141762452,False,rfc_complete_source_tuning
factors_finance,7,77,0,emotion_aware,46,linear_svm,word_char,0.1,0.05,0.6053118393234672,0.6053639846743295,False,rfc_complete_source_tuning
factors_finance,7,77,0,emotion_aware,47,linear_svm,word_char,0.1,0.1,0.601509168049092,0.6015325670498084,False,rfc_complete_source_tuning
factors_finance,7,77,0,emotion_aware,48,linear_svm,word_char,0.1,0.25,0.6034351775392238,0.603448275862069,False,rfc_complete_source_tuning
factors_finance,7,77,0,emotion_aware,49,linear_svm,word_char,0.1,0.5,0.5992859740173879,0.5996168582375478,False,rfc_complete_source_tuning
factors_finance,7,77,0,emotion_aware,50,linear_svm,word_char,0.1,1.0,0.5973228323317219,0.5977011494252873,False,rfc_complete_source_tuning
factors_finance,7,77,0,emotion_aware,51,linear_svm,word_char,1.0,0.05,0.5976775254341795,0.5977011494252873,False,rfc_complete_source_tuning
factors_finance,7,77,0,emotion_aware,52,linear_svm,word_char,1.0,0.1,0.5976066368108068,0.5977011494252873,False,rfc_complete_source_tuning
factors_finance,7,77,0,emotion_aware,53,linear_svm,word_char,1.0,0.25,0.5937206296992481,0.5938697318007662,False,rfc_complete_source_tuning
factors_finance,7,77,0,emotion_aware,54,linear_svm,word_char,1.0,0.5,0.5917007876907259,0.5919540229885057,False,rfc_complete_source_tuning
factors_finance,7,77,0,emotion_aware,55,linear_svm,word_char,1.0,1.0,0.5898215465961666,0.5900383141762452,False,rfc_complete_source_tuning
factors_finance,7,77,0,emotion_aware,56,linear_svm,word_char,10.0,0.05,0.5861825975894417,0.5862068965517242,False,rfc_complete_source_tuning
factors_finance,7,77,0,emotion_aware,57,linear_svm,word_char,10.0,0.1,0.5976479915433404,0.5977011494252873,False,rfc_complete_source_tuning
factors_finance,7,77,0,emotion_aware,58,linear_svm,word_char,10.0,0.25,0.5841065049217404,0.5842911877394636,False,rfc_complete_source_tuning
factors_finance,7,77,0,emotion_aware,59,linear_svm,word_char,10.0,0.5,0.5859881031064111,0.5862068965517242,False,rfc_complete_source_tuning
factors_finance,7,77,0,emotion_aware,60,linear_svm,word_char,10.0,1.0,0.5859881031064111,0.5862068965517242,False,rfc_complete_source_tuning
factors_finance,8,88,0,text_only,1,logistic_regression,word,0.1,,0.5876852991421591,0.5881226053639848,False,rfc_complete_source_tuning
factors_finance,8,88,0,text_only,2,logistic_regression,word,1.0,,0.5823509549745292,0.5823754789272031,False,rfc_complete_source_tuning
factors_finance,8,88,0,text_only,3,logistic_regression,word,10.0,,0.563115777108876,0.5632183908045977,False,rfc_complete_source_tuning
factors_finance,8,88,0,text_only,4,logistic_regression,word_char,0.1,,0.6165824421201082,0.6168582375478927,False,rfc_complete_source_tuning
factors_finance,8,88,0,text_only,5,logistic_regression,word_char,1.0,,0.6187053792647788,0.6187739463601533,True,rfc_complete_source_tuning
factors_finance,8,88,0,text_only,6,logistic_regression,word_char,10.0,,0.6107897259594723,0.6111111111111112,False,rfc_complete_source_tuning
factors_finance,8,88,0,text_only,7,linear_svm,word,0.1,,0.5804212743935785,0.5804597701149425,False,rfc_complete_source_tuning
factors_finance,8,88,0,text_only,8,linear_svm,word,1.0,,0.5726071456108208,0.5727969348659003,False,rfc_complete_source_tuning
factors_finance,8,88,0,text_only,9,linear_svm,word,10.0,,0.568609302171829,0.5689655172413793,False,rfc_complete_source_tuning
factors_finance,8,88,0,text_only,10,linear_svm,word_char,0.1,,0.6187053792647788,0.6187739463601533,False,rfc_complete_source_tuning
factors_finance,8,88,0,text_only,11,linear_svm,word_char,1.0,,0.5993683785322146,0.5996168582375478,False,rfc_complete_source_tuning
factors_finance,8,88,0,text_only,12,linear_svm,word_char,10.0,,0.6012457398049125,0.6015325670498084,False,rfc_complete_source_tuning
factors_finance,8,88,0,emotion_aware,1,logistic_regression,word,0.1,0.05,0.6129359077894427,0.6130268199233717,False,rfc_complete_source_tuning
factors_finance,8,88,0,emotion_aware,2,logistic_regression,word,0.1,0.1,0.593816067653277,0.5938697318007663,False,rfc_complete_source_tuning
factors_finance,8,88,0,emotion_aware,3,logistic_regression,word,0.1,0.25,0.5686980151662596,0.5689655172413793,False,rfc_complete_source_tuning
factors_finance,8,88,0,emotion_aware,4,logistic_regression,word,0.1,0.5,0.5777941176470589,0.578544061302682,False,rfc_complete_source_tuning
factors_finance,8,88,0,emotion_aware,5,logistic_regression,word,0.1,1.0,0.5818783068783069,0.5823754789272031,False,rfc_complete_source_tuning
factors_finance,8,88,0,emotion_aware,6,logistic_regression,word,1.0,0.05,0.5957720891824938,0.5957854406130267,False,rfc_complete_source_tuning
factors_finance,8,88,0,emotion_aware,7,logistic_regression,word,1.0,0.1,0.6168526130358192,0.6168582375478927,False,rfc_complete_source_tuning
factors_finance,8,88,0,emotion_aware,8,logistic_regression,word,1.0,0.25,0.6280029974874002,0.6283524904214559,False,rfc_complete_source_tuning
factors_finance,8,88,0,emotion_aware,9,logistic_regression,word,1.0,0.5,0.6259412104085285,0.6264367816091954,False,rfc_complete_source_tuning
factors_finance,8,88,0,emotion_aware,10,logistic_regression,word,1.0,1.0,0.6181559532867966,0.6187739463601533,False,rfc_complete_source_tuning
factors_finance,8,88,0,emotion_aware,11,logistic_regression,word,10.0,0.05,0.5803350183368025,0.5804597701149425,False,rfc_complete_source_tuning
factors_finance,8,88,0,emotion_aware,12,logistic_regression,word,10.0,0.1,0.5935773886473146,0.5938697318007663,False,rfc_complete_source_tuning
factors_finance,8,88,0,emotion_aware,13,logistic_regression,word,10.0,0.25,0.6015267175572518,0.6015325670498084,False,rfc_complete_source_tuning
factors_finance,8,88,0,emotion_aware,14,logistic_regression,word,10.0,0.5,0.5977011494252874,0.5977011494252874,False,rfc_complete_source_tuning
factors_finance,8,88,0,emotion_aware,15,logistic_regression,word,10.0,1.0,0.601509168049092,0.6015325670498084,False,rfc_complete_source_tuning
factors_finance,8,88,0,emotion_aware,16,logistic_regression,word_char,0.1,0.05,0.6072667217175888,0.60727969348659,False,rfc_complete_source_tuning
factors_finance,8,88,0,emotion_aware,17,logistic_regression,word_char,0.1,0.1,0.6225928984310487,0.6226053639846743,False,rfc_complete_source_tuning
factors_finance,8,88,0,emotion_aware,18,logistic_regression,word_char,0.1,0.25,0.593654990085922,0.5938697318007663,False,rfc_complete_source_tuning
factors_finance,8,88,0,emotion_aware,19,logistic_regression,word_char,0.1,0.5,0.6050799153837114,0.6053639846743295,False,rfc_complete_source_tuning
factors_finance,8,88,0,emotion_aware,20,logistic_regression,word_char,0.1,1.0,0.5915207847315344,0.5919540229885057,False,rfc_complete_source_tuning
factors_finance,8,88,0,emotion_aware,21,logistic_regression,word_char,1.0,0.05,0.6148280305282982,0.6149425287356323,False,rfc_complete_source_tuning
factors_finance,8,88,0,emotion_aware,22,logistic_regression,word_char,1.0,0.1,0.6263257012587967,0.6264367816091954,False,rfc_complete_source_tuning
factors_finance,8,88,0,emotion_aware,23,logistic_regression,word_char,1.0,0.25,0.6396563119629874,0.6398467432950192,False,rfc_complete_source_tuning
factors_finance,8,88,0,emotion_aware,24,logistic_regression,word_char,1.0,0.5,0.6453739235811469,0.6455938697318008,True,rfc_complete_source_tuning
factors_finance,8,88,0,emotion_aware,25,logistic_regression,word_char,1.0,1.0,0.637770181706032,0.6379310344827587,False,rfc_complete_source_tuning
factors_finance,8,88,0,emotion_aware,26,logistic_regression,word_char,10.0,0.05,0.614703560215192,0.6149425287356322,False,rfc_complete_source_tuning
factors_finance,8,88,0,emotion_aware,27,logistic_regression,word_char,10.0,0.1,0.6106982126784106,0.6111111111111112,False,rfc_complete_source_tuning
factors_finance,8,88,0,emotion_aware,28,logistic_regression,word_char,10.0,0.25,0.6148280305282982,0.6149425287356323,False,rfc_complete_source_tuning
factors_finance,8,88,0,emotion_aware,29,logistic_regression,word_char,10.0,0.5,0.620684086905461,0.6206896551724138,False,rfc_complete_source_tuning
factors_finance,8,88,0,emotion_aware,30,logistic_regression,word_char,10.0,1.0,0.6206896551724138,0.6206896551724138,False,rfc_complete_source_tuning
factors_finance,8,88,0,emotion_aware,31,linear_svm,word,0.1,0.05,0.5976952436876102,0.5977011494252873,False,rfc_complete_source_tuning
factors_finance,8,88,0,emotion_aware,32,linear_svm,word,0.1,0.1,0.6187725472781789,0.6187739463601533,False,rfc_complete_source_tuning
factors_finance,8,88,0,emotion_aware,33,linear_svm,word,0.1,0.25,0.6239690683759427,0.6245210727969348,False,rfc_complete_source_tuning
factors_finance,8,88,0,emotion_aware,34,linear_svm,word,0.1,0.5,0.6219935818969795,0.6226053639846744,False,rfc_complete_source_tuning
factors_finance,8,88,0,emotion_aware,35,linear_svm,word,0.1,1.0,0.6238529411764706,0.6245210727969348,False,rfc_complete_source_tuning
factors_finance,8,88,0,emotion_aware,36,linear_svm,word,1.0,0.05,0.5839476380946085,0.5842911877394636,False,rfc_complete_source_tuning
factors_finance,8,88,0,emotion_aware,37,linear_svm,word,1.0,0.1,0.5878669922699815,0.5881226053639846,False,rfc_complete_source_tuning
factors_finance,8,88,0,emotion_aware,38,linear_svm,word,1.0,0.25,0.6033769523005488,0.603448275862069,False,rfc_complete_source_tuning
factors_finance,8,88,0,emotion_aware,39,linear_svm,word,1.0,0.5,0.5976775254341795,0.5977011494252873,False,rfc_complete_source_tuning
factors_finance,8,88,0,emotion_aware,40,linear_svm,word,1.0,1.0,0.5976775254341795,0.5977011494252873,False,rfc_complete_source_tuning
factors_finance,8,88,0,emotion_aware,41,linear_svm,word,10.0,0.05,0.5839476380946085,0.5842911877394636,False,rfc_complete_source_tuning
factors_finance,8,88,0,emotion_aware,42,linear_svm,word,10.0,0.1,0.5877822220753033,0.5881226053639846,False,rfc_complete_source_tuning
factors_finance,8,88,0,emotion_aware,43,linear_svm,word,10.0,0.25,0.5804212743935785,0.5804597701149425,False,rfc_complete_source_tuning
factors_finance,8,88,0,emotion_aware,44,linear_svm,word,10.0,0.5,0.5842164185952612,0.5842911877394636,False,rfc_complete_source_tuning
factors_finance,8,88,0,emotion_aware,45,linear_svm,word,10.0,1.0,0.5842164185952612,0.5842911877394636,False,rfc_complete_source_tuning
factors_finance,8,88,0,emotion_aware,46,linear_svm,word_char,0.1,0.05,0.6128847509398496,0.6130268199233717,False,rfc_complete_source_tuning
factors_finance,8,88,0,emotion_aware,47,linear_svm,word_char,0.1,0.1,0.6263257012587967,0.6264367816091954,False,rfc_complete_source_tuning
factors_finance,8,88,0,emotion_aware,48,linear_svm,word_char,0.1,0.25,0.6396563119629874,0.6398467432950192,False,rfc_complete_source_tuning
factors_finance,8,88,0,emotion_aware,49,linear_svm,word_char,0.1,0.5,0.6415401281604025,0.6417624521072797,False,rfc_complete_source_tuning
factors_finance,8,88,0,emotion_aware,50,linear_svm,word_char,0.1,1.0,0.6339370619357254,0.6340996168582376,False,rfc_complete_source_tuning
factors_finance,8,88,0,emotion_aware,51,linear_svm,word_char,1.0,0.05,0.6127482665413092,0.6130268199233716,False,rfc_complete_source_tuning
factors_finance,8,88,0,emotion_aware,52,linear_svm,word_char,1.0,0.1,0.6164979355540209,0.6168582375478927,False,rfc_complete_source_tuning
factors_finance,8,88,0,emotion_aware,53,linear_svm,word_char,1.0,0.25,0.6166556510244547,0.6168582375478927,False,rfc_complete_source_tuning
factors_finance,8,88,0,emotion_aware,54,linear_svm,word_char,1.0,0.5,0.6167682255341018,0.6168582375478927,False,rfc_complete_source_tuning
factors_finance,8,88,0,emotion_aware,55,linear_svm,word_char,1.0,1.0,0.6187053792647788,0.6187739463601533,False,rfc_complete_source_tuning
factors_finance,8,88,0,emotion_aware,56,linear_svm,word_char,10.0,0.05,0.6069551419787775,0.60727969348659,False,rfc_complete_source_tuning
factors_finance,8,88,0,emotion_aware,57,linear_svm,word_char,10.0,0.1,0.6069551419787775,0.60727969348659,False,rfc_complete_source_tuning
factors_finance,8,88,0,emotion_aware,58,linear_svm,word_char,10.0,0.25,0.6129359077894427,0.6130268199233717,False,rfc_complete_source_tuning
factors_finance,8,88,0,emotion_aware,59,linear_svm,word_char,10.0,0.5,0.6128847509398496,0.6130268199233717,False,rfc_complete_source_tuning
factors_finance,8,88,0,emotion_aware,60,linear_svm,word_char,10.0,1.0,0.6148732725237213,0.6149425287356322,False,rfc_complete_source_tuning
factors_finance,9,99,0,text_only,1,logistic_regression,word,0.1,,0.6451237124388604,0.6455938697318008,False,rfc_complete_source_tuning
factors_finance,9,99,0,text_only,2,logistic_regression,word,1.0,,0.6474267674913736,0.6475095785440613,False,rfc_complete_source_tuning
factors_finance,9,99,0,text_only,3,logistic_regression,word,10.0,,0.6608585534164113,0.6609195402298851,False,rfc_complete_source_tuning
factors_finance,9,99,0,text_only,4,logistic_regression,word_char,0.1,,0.6413820973934128,0.6417624521072798,False,rfc_complete_source_tuning
factors_finance,9,99,0,text_only,5,logistic_regression,word_char,1.0,,0.6489602128449268,0.6494252873563218,False,rfc_complete_source_tuning
factors_finance,9,99,0,text_only,6,logistic_regression,word_char,10.0,,0.6337972298436415,0.6340996168582376,False,rfc_complete_source_tuning
factors_finance,9,99,0,text_only,7,linear_svm,word,0.1,,0.6455613505151234,0.6455938697318008,False,rfc_complete_source_tuning
factors_finance,9,99,0,text_only,8,linear_svm,word,1.0,,0.6647201964332248,0.6647509578544062,True,rfc_complete_source_tuning
factors_finance,9,99,0,text_only,9,linear_svm,word,10.0,,0.6187389662297813,0.6187739463601533,False,rfc_complete_source_tuning
factors_finance,9,99,0,text_only,10,linear_svm,word_char,0.1,,0.6490530685721634,0.6494252873563218,False,rfc_complete_source_tuning
factors_finance,9,99,0,text_only,11,linear_svm,word_char,1.0,,0.6414663978050312,0.6417624521072797,False,rfc_complete_source_tuning
