dataset,repetition,outer_seed,outer_fold,model,parameter_index,ngram_range,min_df,C,inner_macro_f1,inner_balanced_accuracy,selected
liar2_finance,7,77,3,emotion_aware,12,1-2,2,10.0,0.6439506159951053,0.644078144078144,False
liar2_finance,7,77,4,text_only,1,1-1,1,0.1,0.6251325058705133,0.6251526251526252,False
liar2_finance,7,77,4,text_only,2,1-1,1,1.0,0.6226830591967938,0.6227106227106227,False
liar2_finance,7,77,4,text_only,3,1-1,1,10.0,0.6072887128978675,0.6074481074481075,False
liar2_finance,7,77,4,text_only,4,1-1,2,0.1,0.6312026493265599,0.6312576312576312,False
liar2_finance,7,77,4,text_only,5,1-1,2,1.0,0.621408344852576,0.6214896214896215,False
liar2_finance,7,77,4,text_only,6,1-1,2,10.0,0.6068088836937464,0.6068376068376069,False
liar2_finance,7,77,4,text_only,7,1-2,1,0.1,0.63925391608945,0.6398046398046398,True
liar2_finance,7,77,4,text_only,8,1-2,1,1.0,0.637402153710273,0.6379731379731379,False
liar2_finance,7,77,4,text_only,9,1-2,1,10.0,0.631880980539727,0.6324786324786325,False
liar2_finance,7,77,4,text_only,10,1-2,2,0.1,0.6379427758637464,0.6379731379731379,False
liar2_finance,7,77,4,text_only,11,1-2,2,1.0,0.6305742931539992,0.6306471306471306,False
liar2_finance,7,77,4,text_only,12,1-2,2,10.0,0.6147418070320808,0.6147741147741148,False
liar2_finance,7,77,4,emotion_aware,1,1-1,1,0.1,0.6040833621790664,0.6043956043956044,False
liar2_finance,7,77,4,emotion_aware,2,1-1,1,1.0,0.6400382802254281,0.6404151404151404,False
liar2_finance,7,77,4,emotion_aware,3,1-1,1,10.0,0.6165913265427828,0.6166056166056166,False
liar2_finance,7,77,4,emotion_aware,4,1-1,2,0.1,0.606553708392202,0.6068376068376069,False
liar2_finance,7,77,4,emotion_aware,5,1-1,2,1.0,0.6439336230473666,0.644078144078144,True
liar2_finance,7,77,4,emotion_aware,6,1-1,2,10.0,0.6135518172517318,0.6135531135531136,False
liar2_finance,7,77,4,emotion_aware,7,1-2,1,0.1,0.5851285140637152,0.5854700854700855,False
liar2_finance,7,77,4,emotion_aware,8,1-2,1,1.0,0.6402097902097902,0.641025641025641,False
liar2_finance,7,77,4,emotion_aware,9,1-2,1,10.0,0.6368081799273446,0.6373626373626373,False
liar2_finance,7,77,4,emotion_aware,10,1-2,2,0.1,0.5937371209479356,0.594017094017094,False
liar2_finance,7,77,4,emotion_aware,11,1-2,2,1.0,0.6409051862987223,0.641025641025641,False
liar2_finance,7,77,4,emotion_aware,12,1-2,2,10.0,0.6256893251295892,0.6257631257631258,False
liar2_finance,7,77,5,text_only,1,1-1,1,0.1,0.6438976726339287,0.6439024390243903,False
liar2_finance,7,77,5,text_only,2,1-1,1,1.0,0.6572920989185709,0.6573170731707317,False
liar2_finance,7,77,5,text_only,3,1-1,1,10.0,0.6493212711750638,0.649390243902439,False
liar2_finance,7,77,5,text_only,4,1-1,2,0.1,0.649999479475728,0.65,False
liar2_finance,7,77,5,text_only,5,1-1,2,1.0,0.6530383313893674,0.6530487804878049,False
liar2_finance,7,77,5,text_only,6,1-1,2,10.0,0.6396275809605395,0.6396341463414634,False
liar2_finance,7,77,5,text_only,7,1-2,1,0.1,0.6553308225228995,0.6554878048780488,False
liar2_finance,7,77,5,text_only,8,1-2,1,1.0,0.6517348731121724,0.651829268292683,False
liar2_finance,7,77,5,text_only,9,1-2,1,10.0,0.6522523246418734,0.6524390243902439,False
liar2_finance,7,77,5,text_only,10,1-2,2,0.1,0.6524390243902439,0.6524390243902439,False
liar2_finance,7,77,5,text_only,11,1-2,2,1.0,0.6579236496472491,0.6579268292682927,True
liar2_finance,7,77,5,text_only,12,1-2,2,10.0,0.6414500836586726,0.6414634146341464,False
liar2_finance,7,77,5,emotion_aware,1,1-1,1,0.1,0.6223013218114327,0.6225609756097561,False
liar2_finance,7,77,5,emotion_aware,2,1-1,1,1.0,0.6645737855860439,0.6646341463414634,False
liar2_finance,7,77,5,emotion_aware,3,1-1,1,10.0,0.6506033906774774,0.650609756097561,False
liar2_finance,7,77,5,emotion_aware,4,1-1,2,0.1,0.6284484198567082,0.6286585365853659,False
liar2_finance,7,77,5,emotion_aware,5,1-1,2,1.0,0.6663978005787128,0.6664634146341464,False
liar2_finance,7,77,5,emotion_aware,6,1-1,2,10.0,0.6450881702006139,0.6451219512195122,False
liar2_finance,7,77,5,emotion_aware,7,1-2,1,0.1,0.6098946116870059,0.6103658536585366,False
liar2_finance,7,77,5,emotion_aware,8,1-2,1,1.0,0.6494661709682801,0.6499999999999999,False
liar2_finance,7,77,5,emotion_aware,9,1-2,1,10.0,0.6680082878849223,0.6682926829268292,True
liar2_finance,7,77,5,emotion_aware,10,1-2,2,0.1,0.623471240321933,0.623780487804878,False
liar2_finance,7,77,5,emotion_aware,11,1-2,2,1.0,0.6620136628975402,0.6621951219512195,False
liar2_finance,7,77,5,emotion_aware,12,1-2,2,10.0,0.6591401315684291,0.6591463414634147,False
liar2_finance,8,88,1,text_only,1,1-1,1,0.1,0.6471306471306472,0.6471306471306472,False
liar2_finance,8,88,1,text_only,2,1-1,1,1.0,0.6397611379495438,0.6398046398046398,False
liar2_finance,8,88,1,text_only,3,1-1,1,10.0,0.6287486579983299,0.6288156288156288,False
liar2_finance,8,88,1,text_only,4,1-1,2,0.1,0.6410170780251809,0.641025641025641,False
liar2_finance,8,88,1,text_only,5,1-1,2,1.0,0.6451371252124025,0.6452991452991452,False
liar2_finance,8,88,1,text_only,6,1-1,2,10.0,0.6347981316439386,0.6349206349206349,False
liar2_finance,8,88,1,text_only,7,1-2,1,0.1,0.639713864764268,0.6398046398046398,False
liar2_finance,8,88,1,text_only,8,1-2,1,1.0,0.6525566492638438,0.6526251526251525,False
liar2_finance,8,88,1,text_only,9,1-2,1,10.0,0.6548910662179421,0.6550671550671551,True
liar2_finance,8,88,1,text_only,10,1-2,2,0.1,0.6379719235865353,0.6379731379731379,False
liar2_finance,8,88,1,text_only,11,1-2,2,1.0,0.6495595882731805,0.6495726495726496,False
liar2_finance,8,88,1,text_only,12,1-2,2,10.0,0.6501819767539372,0.6501831501831502,False
liar2_finance,8,88,1,emotion_aware,1,1-1,1,0.1,0.6060672158928841,0.6062271062271063,False
liar2_finance,8,88,1,emotion_aware,2,1-1,1,1.0,0.6428506202956025,0.6428571428571428,False
liar2_finance,8,88,1,emotion_aware,3,1-1,1,10.0,0.6409822866344606,0.641025641025641,False
liar2_finance,8,88,1,emotion_aware,4,1-1,2,0.1,0.610369913024804,0.6105006105006106,False
liar2_finance,8,88,1,emotion_aware,5,1-1,2,1.0,0.6391455867130034,0.6391941391941391,False
liar2_finance,8,88,1,emotion_aware,6,1-1,2,10.0,0.640920716112532,0.641025641025641,False
liar2_finance,8,88,1,emotion_aware,7,1-2,1,0.1,0.5938098389998788,0.594017094017094,False
liar2_finance,8,88,1,emotion_aware,8,1-2,1,1.0,0.6468521347831795,0.6471306471306472,False
liar2_finance,8,88,1,emotion_aware,9,1-2,1,10.0,0.6567676601964192,0.6568986568986569,True
liar2_finance,8,88,1,emotion_aware,10,1-2,2,0.1,0.6043106572007569,0.6043956043956045,False
liar2_finance,8,88,1,emotion_aware,11,1-2,2,1.0,0.6501830198025152,0.6501831501831502,False
liar2_finance,8,88,1,emotion_aware,12,1-2,2,10.0,0.6544561393046693,0.6544566544566545,False
liar2_finance,8,88,2,text_only,1,1-1,1,0.1,0.6306458916860942,0.6306471306471306,False
liar2_finance,8,88,2,text_only,2,1-1,1,1.0,0.6471117074807111,0.647130647130647,False
liar2_finance,8,88,2,text_only,3,1-1,1,10.0,0.6233209829287119,0.6233211233211233,False
liar2_finance,8,88,2,text_only,4,1-1,2,0.1,0.6336947187634178,0.6336996336996337,False
liar2_finance,8,88,2,text_only,5,1-1,2,1.0,0.6404139342200157,0.6404151404151404,False
liar2_finance,8,88,2,text_only,6,1-1,2,10.0,0.6166056166056166,0.6166056166056166,False
liar2_finance,8,88,2,text_only,7,1-2,1,0.1,0.6438326940039796,0.644078144078144,False
liar2_finance,8,88,2,text_only,8,1-2,1,1.0,0.651864656540467,0.652014652014652,False
liar2_finance,8,88,2,text_only,9,1-2,1,10.0,0.6548715039923207,0.6550671550671551,True
liar2_finance,8,88,2,text_only,10,1-2,2,0.1,0.6477252608442359,0.6477411477411478,False
liar2_finance,8,88,2,text_only,11,1-2,2,1.0,0.6514009032362424,0.6514041514041514,False
liar2_finance,8,88,2,text_only,12,1-2,2,10.0,0.6348765432098765,0.6349206349206349,False
liar2_finance,8,88,2,emotion_aware,1,1-1,1,0.1,0.6151315789473684,0.6153846153846154,False
liar2_finance,8,88,2,emotion_aware,2,1-1,1,1.0,0.6549734091633532,0.655067155067155,False
liar2_finance,8,88,2,emotion_aware,3,1-1,1,10.0,0.6379697646569034,0.6379731379731379,False
liar2_finance,8,88,2,emotion_aware,4,1-1,2,0.1,0.6132612264217449,0.6135531135531136,False
liar2_finance,8,88,2,emotion_aware,5,1-1,2,1.0,0.6506915809802182,0.6507936507936507,False
liar2_finance,8,88,2,emotion_aware,6,1-1,2,10.0,0.6367455026938179,0.6367521367521367,False
liar2_finance,8,88,2,emotion_aware,7,1-2,1,0.1,0.5979453434499429,0.5982905982905983,False
liar2_finance,8,88,2,emotion_aware,8,1-2,1,1.0,0.650117631242858,0.6507936507936507,False
liar2_finance,8,88,2,emotion_aware,9,1-2,1,10.0,0.6614919760961525,0.6617826617826618,True
liar2_finance,8,88,2,emotion_aware,10,1-2,2,0.1,0.612637116699889,0.612942612942613,False
liar2_finance,8,88,2,emotion_aware,11,1-2,2,1.0,0.6475203096335707,0.6477411477411478,False
liar2_finance,8,88,2,emotion_aware,12,1-2,2,10.0,0.6404150063938595,0.6404151404151404,False
liar2_finance,8,88,3,text_only,1,1-1,1,0.1,0.6366382410279907,0.6367521367521367,False
liar2_finance,8,88,3,text_only,2,1-1,1,1.0,0.6433139638940926,0.6434676434676434,True
liar2_finance,8,88,3,text_only,3,1-1,1,10.0,0.6274146564106695,0.6275946275946276,False
liar2_finance,8,88,3,text_only,4,1-1,2,0.1,0.6341430946682084,0.6343101343101343,False
liar2_finance,8,88,3,text_only,5,1-1,2,1.0,0.640920716112532,0.641025641025641,False
liar2_finance,8,88,3,text_only,6,1-1,2,10.0,0.6214331830835549,0.6214896214896215,False
liar2_finance,8,88,3,text_only,7,1-2,1,0.1,0.6336600725166086,0.6343101343101343,False
liar2_finance,8,88,3,text_only,8,1-2,1,1.0,0.637402153710273,0.6379731379731379,False
liar2_finance,8,88,3,text_only,9,1-2,1,10.0,0.6392189011934201,0.6398046398046398,False
liar2_finance,8,88,3,text_only,10,1-2,2,0.1,0.6312306921599733,0.6312576312576312,False
liar2_finance,8,88,3,text_only,11,1-2,2,1.0,0.6378077715162731,0.6379731379731379,False
liar2_finance,8,88,3,text_only,12,1-2,2,10.0,0.6238508716599789,0.6239316239316239,False
liar2_finance,8,88,3,emotion_aware,1,1-1,1,0.1,0.6174981534949304,0.6178266178266179,False
liar2_finance,8,88,3,emotion_aware,2,1-1,1,1.0,0.648720066985057,0.648962148962149,True
liar2_finance,8,88,3,emotion_aware,3,1-1,1,10.0,0.645187929474391,0.6452991452991452,False
liar2_finance,8,88,3,emotion_aware,4,1-1,2,0.1,0.6193958290985923,0.6196581196581197,False
liar2_finance,8,88,3,emotion_aware,5,1-1,2,1.0,0.6433315187806206,0.6434676434676434,False
liar2_finance,8,88,3,emotion_aware,6,1-1,2,10.0,0.6342249290658917,0.6343101343101343,False
liar2_finance,8,88,3,emotion_aware,7,1-2,1,0.1,0.6004442939262424,0.6007326007326007,False
liar2_finance,8,88,3,emotion_aware,8,1-2,1,1.0,0.6463286713286713,0.647130647130647,False
liar2_finance,8,88,3,emotion_aware,9,1-2,1,10.0,0.6454651301647958,0.645909645909646,False
liar2_finance,8,88,3,emotion_aware,10,1-2,2,0.1,0.6095954560560742,0.6098901098901099,False
liar2_finance,8,88,3,emotion_aware,11,1-2,2,1.0,0.6426108507587102,0.6428571428571428,False
liar2_finance,8,88,3,emotion_aware,12,1-2,2,10.0,0.6390476350274333,0.6391941391941391,False
liar2_finance,8,88,4,text_only,1,1-1,1,0.1,0.6373539869846216,0.6373626373626373,False
liar2_finance,8,88,4,text_only,2,1-1,1,1.0,0.6373604748068227,0.6373626373626373,False
liar2_finance,8,88,4,text_only,3,1-1,1,10.0,0.6227106227106227,0.6227106227106227,False
liar2_finance,8,88,4,text_only,4,1-1,2,0.1,0.6367411701167702,0.6367521367521367,False
liar2_finance,8,88,4,text_only,5,1-1,2,1.0,0.6330857142644164,0.6330891330891331,False
liar2_finance,8,88,4,text_only,6,1-1,2,10.0,0.6153794547015887,0.6153846153846154,False
liar2_finance,8,88,4,text_only,7,1-2,1,0.1,0.6463396944074132,0.6465201465201464,False
liar2_finance,8,88,4,text_only,8,1-2,1,1.0,0.6512064226187879,0.6514041514041514,True
liar2_finance,8,88,4,text_only,9,1-2,1,10.0,0.6431079639150257,0.6434676434676435,False
liar2_finance,8,88,4,text_only,10,1-2,2,0.1,0.6373188405797101,0.6373626373626373,False
liar2_finance,8,88,4,text_only,11,1-2,2,1.0,0.6404150063938595,0.6404151404151404,False
liar2_finance,8,88,4,text_only,12,1-2,2,10.0,0.6312554322951531,0.6312576312576312,False
liar2_finance,8,88,4,emotion_aware,1,1-1,1,0.1,0.6114899285608799,0.6117216117216118,False
liar2_finance,8,88,4,emotion_aware,2,1-1,1,1.0,0.6500411080722831,0.6501831501831501,True
liar2_finance,8,88,4,emotion_aware,3,1-1,1,10.0,0.6434655173184924,0.6434676434676435,False
liar2_finance,8,88,4,emotion_aware,4,1-1,2,0.1,0.6157773026746367,0.615995115995116,False
liar2_finance,8,88,4,emotion_aware,5,1-1,2,1.0,0.6482761397340061,0.6483516483516483,False
liar2_finance,8,88,4,emotion_aware,6,1-1,2,10.0,0.6330725853854173,0.6330891330891331,False
liar2_finance,8,88,4,emotion_aware,7,1-2,1,0.1,0.5968748741492489,0.5970695970695971,False
liar2_finance,8,88,4,emotion_aware,8,1-2,1,1.0,0.6419129848269605,0.6422466422466423,False
liar2_finance,8,88,4,emotion_aware,9,1-2,1,10.0,0.6474750831680044,0.6477411477411478,False
liar2_finance,8,88,4,emotion_aware,10,1-2,2,0.1,0.6041099426058182,0.6043956043956044,False
liar2_finance,8,88,4,emotion_aware,11,1-2,2,1.0,0.6458061485463751,0.6459096459096458,False
liar2_finance,8,88,4,emotion_aware,12,1-2,2,10.0,0.6403849831091848,0.6404151404151404,False
liar2_finance,8,88,5,text_only,1,1-1,1,0.1,0.6402176839180725,0.6402439024390244,False
liar2_finance,8,88,5,text_only,2,1-1,1,1.0,0.6450580785655955,0.6451219512195122,False
liar2_finance,8,88,5,text_only,3,1-1,1,10.0,0.6347494433085672,0.6347560975609756,False
liar2_finance,8,88,5,text_only,4,1-1,2,0.1,0.6481486232589719,0.6481707317073171,False
liar2_finance,8,88,5,text_only,5,1-1,2,1.0,0.654865216583008,0.6548780487804878,True
liar2_finance,8,88,5,text_only,6,1-1,2,10.0,0.6310579178086878,0.6310975609756098,False
liar2_finance,8,88,5,text_only,7,1-2,1,0.1,0.6464621079356143,0.6469512195121951,False
liar2_finance,8,88,5,text_only,8,1-2,1,1.0,0.6476833096353187,0.6481707317073171,False
liar2_finance,8,88,5,text_only,9,1-2,1,10.0,0.6509204791731168,0.651219512195122,False
liar2_finance,8,88,5,text_only,10,1-2,2,0.1,0.6499370053207076,0.65,False
liar2_finance,8,88,5,text_only,11,1-2,2,1.0,0.6487052551408987,0.6487804878048781,False
liar2_finance,8,88,5,text_only,12,1-2,2,10.0,0.6358909993584916,0.6359756097560976,False
liar2_finance,8,88,5,emotion_aware,1,1-1,1,0.1,0.6057011510679982,0.6060975609756097,False
liar2_finance,8,88,5,emotion_aware,2,1-1,1,1.0,0.6534090570845166,0.6536585365853659,False
liar2_finance,8,88,5,emotion_aware,3,1-1,1,10.0,0.6462888591402647,0.6463414634146342,False
liar2_finance,8,88,5,emotion_aware,4,1-1,2,0.1,0.603914708214762,0.6042682926829268,False
liar2_finance,8,88,5,emotion_aware,5,1-1,2,1.0,0.654187934064095,0.6542682926829269,True
liar2_finance,8,88,5,emotion_aware,6,1-1,2,10.0,0.6426823954229557,0.6426829268292683,False
liar2_finance,8,88,5,emotion_aware,7,1-2,1,0.1,0.5928989925191637,0.5932926829268292,False
liar2_finance,8,88,5,emotion_aware,8,1-2,1,1.0,0.6473524414735412,0.6481707317073171,False
liar2_finance,8,88,5,emotion_aware,9,1-2,1,10.0,0.6526291612674591,0.6530487804878049,False
liar2_finance,8,88,5,emotion_aware,10,1-2,2,0.1,0.600252902743712,0.600609756097561,False
liar2_finance,8,88,5,emotion_aware,11,1-2,2,1.0,0.6411298425812213,0.6414634146341464,False
liar2_finance,8,88,5,emotion_aware,12,1-2,2,10.0,0.6426489136384188,0.6426829268292683,False
liar2_finance,9,99,1,text_only,1,1-1,1,0.1,0.6513468448368991,0.6514041514041513,False
liar2_finance,9,99,1,text_only,2,1-1,1,1.0,0.6500045680404971,0.6501831501831502,False
liar2_finance,9,99,1,text_only,3,1-1,1,10.0,0.6262309751605133,0.6263736263736264,False
liar2_finance,9,99,1,text_only,4,1-1,2,0.1,0.6434144821303163,0.6434676434676434,False
liar2_finance,9,99,1,text_only,5,1-1,2,1.0,0.6488363708356528,0.6489621489621489,False
liar2_finance,9,99,1,text_only,6,1-1,2,10.0,0.6298771611640754,0.63003663003663,False
liar2_finance,9,99,1,text_only,7,1-2,1,0.1,0.644593244613411,0.6452991452991452,False
liar2_finance,9,99,1,text_only,8,1-2,1,1.0,0.6483381330501669,0.6489621489621489,False
liar2_finance,9,99,1,text_only,9,1-2,1,10.0,0.6593466784503356,0.6599511599511599,True
liar2_finance,9,99,1,text_only,10,1-2,2,0.1,0.6494550628154193,0.6495726495726495,False
liar2_finance,9,99,1,text_only,11,1-2,2,1.0,0.6537778912699463,0.6538461538461537,False
liar2_finance,9,99,1,text_only,12,1-2,2,10.0,0.640231571685607,0.6404151404151404,False
liar2_finance,9,99,1,emotion_aware,1,1-1,1,0.1,0.6191640204018343,0.6196581196581197,False
liar2_finance,9,99,1,emotion_aware,2,1-1,1,1.0,0.6596943177202399,0.6599511599511599,False
liar2_finance,9,99,1,emotion_aware,3,1-1,1,10.0,0.648697006623228,0.648962148962149,False
liar2_finance,9,99,1,emotion_aware,4,1-1,2,0.1,0.6210466926476581,0.6214896214896215,False
liar2_finance,9,99,1,emotion_aware,5,1-1,2,1.0,0.6585742736553064,0.6587301587301587,False
liar2_finance,9,99,1,emotion_aware,6,1-1,2,10.0,0.6524841020822497,0.6526251526251526,False
liar2_finance,9,99,1,emotion_aware,7,1-2,1,0.1,0.6055671808120423,0.6062271062271063,False
liar2_finance,9,99,1,emotion_aware,8,1-2,1,1.0,0.6520076481835564,0.6526251526251526,False
liar2_finance,9,99,1,emotion_aware,9,1-2,1,10.0,0.6623144584936779,0.6630036630036631,True
liar2_finance,9,99,1,emotion_aware,10,1-2,2,0.1,0.6142736707440728,0.6147741147741148,False
liar2_finance,9,99,1,emotion_aware,11,1-2,2,1.0,0.6535102593116138,0.6538461538461539,False
liar2_finance,9,99,1,emotion_aware,12,1-2,2,10.0,0.6567328473816332,0.6568986568986569,False
liar2_finance,9,99,2,text_only,1,1-1,1,0.1,0.6434415963930867,0.6434676434676434,False
liar2_finance,9,99,2,text_only,2,1-1,1,1.0,0.6446695739684669,0.6446886446886446,False
liar2_finance,9,99,2,text_only,3,1-1,1,10.0,0.6355081768625075,0.6355311355311355,False
liar2_finance,9,99,2,text_only,4,1-1,2,0.1,0.6434415963930867,0.6434676434676434,False
liar2_finance,9,99,2,text_only,5,1-1,2,1.0,0.6428559448534962,0.6428571428571429,False
liar2_finance,9,99,2,text_only,6,1-1,2,10.0,0.631248835250356,0.6312576312576312,False
liar2_finance,9,99,2,text_only,7,1-2,1,0.1,0.6535361105525801,0.6538461538461539,False
liar2_finance,9,99,2,text_only,8,1-2,1,1.0,0.6639115045304237,0.6642246642246642,True
liar2_finance,9,99,2,text_only,9,1-2,1,10.0,0.6448383561050813,0.6452991452991452,False
liar2_finance,9,99,2,text_only,10,1-2,2,0.1,0.6495538409929553,0.6495726495726496,False
liar2_finance,9,99,2,text_only,11,1-2,2,1.0,0.6538305422854104,0.6538461538461539,False
liar2_finance,9,99,2,text_only,12,1-2,2,10.0,0.6342990939494879,0.6343101343101343,False
liar2_finance,9,99,2,emotion_aware,1,1-1,1,0.1,0.6065789473684211,0.6068376068376069,False
liar2_finance,9,99,2,emotion_aware,2,1-1,1,1.0,0.6550608554991717,0.6550671550671551,False
liar2_finance,9,99,2,emotion_aware,3,1-1,1,10.0,0.6361410936847756,0.6361416361416361,False
liar2_finance,9,99,2,emotion_aware,4,1-1,2,0.1,0.6041353383458647,0.6043956043956045,False
liar2_finance,9,99,2,emotion_aware,5,1-1,2,1.0,0.6532335853371638,0.6532356532356532,False
liar2_finance,9,99,2,emotion_aware,6,1-1,2,10.0,0.6324780845607967,0.6324786324786325,False
liar2_finance,9,99,2,emotion_aware,7,1-2,1,0.1,0.5968291711480829,0.5970695970695971,False
liar2_finance,9,99,2,emotion_aware,8,1-2,1,1.0,0.6559546313799622,0.6562881562881563,True
liar2_finance,9,99,2,emotion_aware,9,1-2,1,10.0,0.6537655004680476,0.6538461538461537,False
liar2_finance,9,99,2,emotion_aware,10,1-2,2,0.1,0.6073074546909996,0.6074481074481075,False
liar2_finance,9,99,2,emotion_aware,11,1-2,2,1.0,0.653824348879467,0.6538461538461539,False
liar2_finance,9,99,2,emotion_aware,12,1-2,2,10.0,0.6282049896330398,0.6282051282051282,False
liar2_finance,9,99,3,text_only,1,1-1,1,0.1,0.6324698655972091,0.6324786324786325,False
liar2_finance,9,99,3,text_only,2,1-1,1,1.0,0.6465189608037167,0.6465201465201466,False
liar2_finance,9,99,3,text_only,3,1-1,1,10.0,0.630001326977756,0.63003663003663,False
liar2_finance,9,99,3,text_only,4,1-1,2,0.1,0.6263686131386861,0.6263736263736264,False
liar2_finance,9,99,3,text_only,5,1-1,2,1.0,0.646504204556001,0.6465201465201464,False
liar2_finance,9,99,3,text_only,6,1-1,2,10.0,0.6336908959440621,0.6336996336996337,False
liar2_finance,9,99,3,text_only,7,1-2,1,0.1,0.6488196110672997,0.6489621489621489,False
liar2_finance,9,99,3,text_only,8,1-2,1,1.0,0.6567676601964192,0.6568986568986569,False
liar2_finance,9,99,3,text_only,9,1-2,1,10.0,0.6475802431111122,0.6477411477411477,False
liar2_finance,9,99,3,text_only,10,1-2,2,0.1,0.6464978800726833,0.6465201465201464,False
liar2_finance,9,99,3,text_only,11,1-2,2,1.0,0.6574630696209727,0.6575091575091575,True
