dataset,repetition,seed,model,classifier,representation,C,affect_weight,scope,subset,manipulation_category,rows,detected_misleading,missed_misleading,misleading_recall
factors_finance,10,110,emotion_aware,logistic_regression,word,0.1,0.05,subset_non_sentiment,hard_case,non_sentiment,70,15,55,0.21428571428571427
factors_finance,10,110,emotion_aware,logistic_regression,word,0.1,0.05,subset,main,all,1000,338,662,0.338
factors_finance,10,110,emotion_aware,logistic_regression,word,0.1,0.05,subset_non_sentiment,main,non_sentiment,847,285,562,0.3364817001180638
factors_finance,10,110,emotion_aware,logistic_regression,word,0.1,0.05,category,all,causal,231,55,176,0.23809523809523808
factors_finance,10,110,emotion_aware,logistic_regression,word,0.1,0.05,category,all,flipping,313,140,173,0.4472843450479233
factors_finance,10,110,emotion_aware,logistic_regression,word,0.1,0.05,category,all,numerical,373,105,268,0.28150134048257375
factors_finance,10,110,emotion_aware,logistic_regression,word,0.1,0.05,category,all,sentiment,206,65,141,0.3155339805825243
factors_finance,10,110,emotion_aware,logistic_regression,word,0.1,0.05,subset_category,hard_case,causal,43,9,34,0.20930232558139536
factors_finance,10,110,emotion_aware,logistic_regression,word,0.1,0.05,subset_category,hard_case,flipping,7,1,6,0.14285714285714285
factors_finance,10,110,emotion_aware,logistic_regression,word,0.1,0.05,subset_category,hard_case,numerical,20,5,15,0.25
factors_finance,10,110,emotion_aware,logistic_regression,word,0.1,0.05,subset_category,hard_case,sentiment,53,12,41,0.22641509433962265
factors_finance,10,110,emotion_aware,logistic_regression,word,0.1,0.05,subset_category,main,causal,188,46,142,0.24468085106382978
factors_finance,10,110,emotion_aware,logistic_regression,word,0.1,0.05,subset_category,main,flipping,306,139,167,0.4542483660130719
factors_finance,10,110,emotion_aware,logistic_regression,word,0.1,0.05,subset_category,main,numerical,353,100,253,0.28328611898017
factors_finance,10,110,emotion_aware,logistic_regression,word,0.1,0.05,subset_category,main,sentiment,153,53,100,0.3464052287581699
